word,col2,concreteness,col4,col5,col6,col7,col8,col9,col10,frequency
courage,0,1.52,0.99,0,29,1.0,1207,Noun,NN,154530
keyboard,0,4.93,0.37,0,29,1.0,92,Noun,NN,191984
angel,0,3.82,1.49,0,28,1.0,3992,Noun,NN,175276
flight,0,3.9,1.29,0,29,1.0,3044,Noun,NN,551006
privacy,0,1.5,0.58,0,28,1.0,774,Noun,NN,267200
taxis,0,4.3,1.46,3,26,0.88,52,Noun,NN,349299
printing,0,4.22,0.93,0,27,1.0,182,Noun,NN,149198
cheese,0,4.7,0.79,0,30,1.0,1991,Noun,NN,195870
permission,0,2.27,1.39,0,30,1.0,1587,Noun,NN,383435
institution,0,3.33,1.49,0,27,1.0,396,Noun,NN,769238
recommendation,0,2.87,1.38,0,30,1.0,258,Noun,NN,483652
expression,0,2.54,1.37,0,28,1.0,651,Noun,NN,539225
taxi,0,4.93,0.26,0,29,1.0,1318,Noun,NN,146319
species,0,3.36,1.47,0,28,1.0,696,Noun,NN,268939
enthusiasm,0,2.34,1.34,0,29,1.0,229,Noun,NN,155471
peace,0,1.62,1.35,0,29,1.0,3550,Noun,NN,658880
priority,0,1.76,0.91,0,29,1.0,519,Noun,NN,437083
universe,0,3.85,1.49,0,27,1.0,1289,Noun,NN,335960
portion,0,3.78,1.34,0,27,1.0,221,Noun,NN,377377
replacement,0,3.47,1.2,0,30,1.0,317,Noun,NN,289128
workforce,0,3.63,1.38,0,30,1.0,17,Noun,NN,128719
charity,0,2.62,1.29,0,29,1.0,841,Noun,NN,427075
conservation,0,2.41,1.39,0,27,1.0,32,Noun,NN,208831
vitamin,0,4.48,1.02,0,29,1.0,136,Noun,NN,147057
laboratory,0,4.46,1.2,0,28,1.0,331,Noun,NN,221410
opposition,0,2.25,1.24,0,28,1.0,155,Noun,NN,392134
classroom,0,4.76,0.51,0,29,1.0,227,Noun,NN,299576
nut,0,4.52,0.85,0,27,1.0,797,Noun,NN,159694
commodity,0,2.91,1.59,0,23,1.0,84,Noun,NN,139698
wine,0,4.79,0.5,0,28,1.0,3078,Noun,NN,447524
committee,0,4.14,0.99,0,29,1.0,1123,Noun,NN,649117
enemy,0,2.83,1.36,0,29,1.0,2474,Noun,NN,538854
immigration,0,3.03,1.45,0,29,1.0,128,Noun,NN,239594
workshop,0,4.54,0.69,0,28,1.0,143,Noun,NN,416292
humanity,0,2.36,1.38,0,25,1.0,495,Noun,NN,276408
formation,0,3.23,1.42,1,27,0.96,203,Noun,NN,262352
duration,0,2.08,1.02,0,26,1.0,81,Noun,NN,147119
occasion,0,2.52,1.25,0,27,1.0,844,Noun,NN,495300
selection,0,2.34,1.14,0,29,1.0,232,Noun,NN,558959
hunting,0,3.96,1.07,0,23,1.0,1081,Noun,NN,139303
complexity,0,1.87,1.25,0,30,1.0,41,Noun,NN,203716
advantage,0,2.0,1.12,0,28,1.0,1125,Noun,NN,779466
grass,0,4.93,0.26,0,28,1.0,856,Noun,NN,232733
statistic,0,2.88,1.54,0,24,1.0,31,Noun,NN,274321
pond,0,4.9,0.41,0,29,1.0,323,Noun,NN,141236
producer,0,3.0,1.41,1,25,0.96,636,Noun,NN,351539
mountain,0,4.96,0.2,0,26,1.0,1805,Noun,NN,453534
rhythm,0,3.07,1.12,0,28,1.0,556,Noun,NN,127463
scope,0,3.74,1.43,0,27,1.0,286,Noun,NN,282212
hill,0,4.93,0.27,0,27,1.0,1915,Noun,NN,321486
dinner,0,4.5,0.83,0,24,1.0,10336,Noun,NN,395744
proposal,0,2.75,1.32,0,28,1.0,448,Noun,NN,731841
regulation,0,2.0,1.1,0,29,1.0,126,Noun,NN,664690
liability,0,1.96,1.06,0,27,1.0,158,Noun,NN,227363
operator,0,4.21,0.88,0,28,1.0,836,Noun,NN,338748
receipt,0,4.86,0.36,0,28,1.0,379,Noun,NN,150778
ton,0,4.17,1.26,0,29,1.0,382,Noun,NN,250216
ballot,0,4.73,0.64,0,30,1.0,69,Noun,NN,136757
topic,0,2.59,1.3,0,29,1.0,271,Noun,NN,789206
algorithm,0,3.07,1.63,0,28,1.0,27,Noun,NN,178149
sugar,0,4.87,0.47,2,6055,1.0,1926,Noun,NN,296009
ceremony,0,3.57,0.96,0,28,1.0,807,Noun,NN,240900
commentary,0,2.96,1.61,0,26,1.0,76,Noun,NN,182036
restoration,0,2.65,1.29,0,26,1.0,48,Noun,NN,136187
prayer,0,3.28,1.46,0,29,1.0,805,Noun,NN,351819
injury,0,4.0,1.22,0,29,1.0,520,Noun,NN,599724
admission,0,2.83,1.32,0,30,1.0,181,Noun,NN,237409
sex,0,4.1,0.94,0,29,1.0,7761,Noun,NN,694260
bacterium,0,3.69,1.28,1,30,0.97,9,Noun,NN,155290
tent,0,4.96,0.19,0,27,1.0,892,Noun,NN,176099
tower,0,4.76,0.69,0,29,1.0,1165,Noun,NN,233120
healing,0,2.76,1.41,0,29,1.0,326,Noun,NN,132888
statute,0,3.88,1.51,1,27,0.96,97,Noun,NN,157465
vegetable,0,4.89,0.32,0,27,1.0,291,Noun,NN,241408
capacity,0,3.1,1.54,0,30,1.0,413,Noun,NN,589986
dimension,0,2.5,1.42,0,26,1.0,236,Noun,NN,252990
significance,0,1.68,1.16,0,28,1.0,178,Noun,NN,211756
cattle,0,4.64,0.78,0,28,1.0,674,Noun,NN,141312
defender,0,3.19,1.36,0,26,1.0,152,Noun,NN,142628
garden,0,4.73,0.91,0,30,1.0,1354,Noun,NN,771523
distribution,0,3.33,1.36,0,27,1.0,157,Noun,NN,475388
equation,0,3.65,1.5,1,27,0.96,178,Noun,NN,160815
vessel,0,4.66,0.67,0,29,1.0,477,Noun,NN,245969
chest,0,4.93,0.27,0,27,1.0,2090,Noun,NN,195663
database,0,4.0,0.93,0,29,1.0,290,Noun,NN,503564
theater,0,4.92,0.27,0,26,1.0,1226,Noun,NN,150906
fee,0,3.89,1.19,0,27,1.0,494,Noun,NN,745626
stair,0,4.93,0.38,0,28,1.0,69,Noun,NN,128196
bunch,0,3.5,1.36,0,30,1.0,3003,Noun,NN,259905
landlord,0,4.66,0.86,0,29,1.0,272,Noun,NN,197887
mouse,0,4.83,0.59,0,30,1.0,975,Noun,NN,253669
muscle,0,4.5,1.07,0,30,1.0,694,Noun,NN,302607
invention,0,3.48,1.43,0,29,1.0,310,Noun,NN,131000
exposure,0,2.39,1.4,0,28,1.0,291,Noun,NN,363579
recording,0,3.68,1.16,0,28,1.0,748,Noun,NN,332755
auto,0,4.0,1.36,0,28,1.0,391,Noun,NN,142085
sequence,0,3.1,1.26,0,29,1.0,428,Noun,NN,355402
economics,0,1.77,1.18,0,26,1.0,126,Noun,NN,185353
proportion,0,2.57,1.45,0,28,1.0,139,Noun,NN,296100
speech,0,3.37,1.69,0,27,1.0,1940,Noun,NN,601825
error,0,2.68,1.52,0,28,1.0,473,Noun,NN,675806
essay,0,3.97,1.07,0,30,1.0,313,Noun,NN,311604
racism,0,2.36,1.11,0,25,1.0,88,Noun,NN,132670
mechanic,0,4.38,1.29,0,29,1.0,258,Noun,NN,131651
provider,0,3.78,1.5,0,27,1.0,74,Noun,NN,562832
emergency,0,2.41,1.05,0,27,1.0,2776,Noun,NN,387894
stability,0,2.41,1.02,0,29,1.0,90,Noun,NN,190137
assumption,0,1.84,1.04,0,31,1.0,170,Noun,NN,308674
kingdom,0,3.76,1.3,0,29,1.0,787,Noun,NN,172610
disability,0,3.46,1.4,1,29,0.97,101,Noun,NN,383638
survivor,0,3.33,1.15,0,30,1.0,221,Noun,NN,130414
tab,0,4.14,1.25,0,29,1.0,294,Noun,NN,133989
portfolio,0,4.0,1.21,0,27,1.0,104,Noun,NN,202958
housing,0,4.0,1.04,0,25,1.0,207,Noun,NN,606237
trend,0,2.42,1.27,0,26,1.0,106,Noun,NN,455866
wedding,0,3.92,1.32,0,26,1.0,5173,Noun,NN,373058
friendship,0,2.39,1.29,0,28,1.0,1164,Noun,NN,167069
resistance,0,2.68,1.36,0,28,1.0,431,Noun,NN,311422
sword,0,4.93,0.37,0,29,1.0,1335,Noun,NN,158524
ethic,0,1.59,0.93,1,28,0.96,53,Noun,NN,172380
instructor,0,4.26,0.98,0,27,1.0,240,Noun,NN,172964
salary,0,3.69,1.37,0,29,1.0,548,Noun,NN,273839
wireless,0,3.57,1.62,0,28,1.0,135,Noun,NN,159190
employer,0,3.81,1.42,0,27,1.0,274,Noun,NN,615003
inclusion,0,2.21,1.13,0,28,1.0,10,Noun,NN,156430
radiation,0,3.43,1.5,0,28,1.0,419,Noun,NN,177922
info,0,2.39,1.5,0,28,1.0,189,Noun,NN,282576
button,0,4.96,0.2,0,26,1.0,1441,Noun,NN,521652
marriage,0,2.51,1.2,2,6067,1.0,3930,Noun,NN,637758
virus,0,3.48,1.48,0,27,1.0,964,Noun,NN,246503
weight,0,3.94,1.21,0,31,1.0,1850,Noun,NN,795758
faith,0,1.63,1.08,0,27,1.0,2363,Noun,NN,721529
observer,0,3.88,1.4,0,26,1.0,188,Noun,NN,138760
college,0,4.62,0.82,0,29,1.0,4344,Noun,NN,801371
contributor,0,3.6,1.19,1,26,0.96,18,Noun,NN,135249
collaboration,0,2.59,1.37,0,27,1.0,58,Noun,NN,282527
district,0,3.29,1.3,1,29,0.97,1068,Noun,NN,545462
penalty,0,2.86,1.48,0,28,1.0,464,Noun,NN,341904
bread,0,4.92,0.28,0,24,1.0,1445,Noun,NN,250736
browser,0,4.26,1.2,1,28,0.96,9,Noun,NN,313703
bean,0,5.0,0.0,0,30,1.0,349,Noun,NN,148638
performer,0,4.04,1.26,0,28,1.0,123,Noun,NN,135336
writer,0,4.32,0.98,0,28,1.0,1200,Noun,NN,821080
indicator,0,2.73,1.4,0,26,1.0,44,Noun,NN,190593
acquisition,0,2.6,1.41,0,25,1.0,74,Noun,NN,180249
composer,0,4.37,0.93,0,27,1.0,127,Noun,NN,130418
membership,0,3.04,1.5,1,29,0.97,165,Noun,NN,327535
literature,0,4.1,1.08,0,29,1.0,326,Noun,NN,418156
equipment,0,4.83,0.38,0,30,1.0,1298,Noun,NN,726190
potato,0,4.85,0.77,0,27,1.0,576,Noun,NN,158458
accounting,0,3.27,1.66,0,26,1.0,230,Noun,NN,145640
glory,0,1.45,0.95,0,29,1.0,1096,Noun,NN,195543
setup,0,3.5,1.43,0,28,1.0,440,Noun,NN,148442
pig,0,5.0,0.0,0,30,1.0,1996,Noun,NN,150887
continent,0,4.34,1.26,1,30,0.97,187,Noun,NN,139829
attraction,0,2.24,1.35,0,29,1.0,348,Noun,NN,212867
faculty,0,3.96,1.26,0,28,1.0,248,Noun,NN,351557
album,0,4.69,0.68,1,27,0.96,522,Noun,NN,643865
carrier,0,4.2,1.15,3,28,0.89,326,Noun,NN,205877
acre,0,4.18,1.22,0,28,1.0,93,Noun,NN,250243
recruitment,0,2.48,1.21,0,31,1.0,42,Noun,NN,153874
participation,0,2.86,1.41,0,29,1.0,101,Noun,NN,283600
insurance,0,2.86,1.46,0,28,1.0,1955,Noun,NN,729017
awareness,0,1.84,1.03,0,25,1.0,115,Noun,NN,357932
holder,0,3.74,1.2,1,28,0.96,82,Noun,NN,185780
achievement,0,2.37,1.5,0,30,1.0,178,Noun,NN,355966
usage,0,2.07,0.98,0,28,1.0,26,Noun,NN,208301
interaction,0,2.74,1.51,0,27,1.0,60,Noun,NN,380817
idiot,0,3.32,1.39,1,29,0.97,3377,Noun,NN,131779
cinema,0,4.69,0.66,0,29,1.0,198,Noun,NN,179092
unemployment,0,3.11,1.5,0,27,1.0,160,Noun,NN,213116
tea,0,4.69,0.97,0,29,1.0,2990,Noun,NN,341517
noise,0,3.52,1.4,0,27,1.0,1779,Noun,NN,415026
danger,0,2.68,1.22,0,25,1.0,2227,Noun,NN,425087
reviewer,0,3.67,1.27,0,27,1.0,26,Noun,NN,129657
profile,0,3.1,1.5,0,29,1.0,657,Noun,NN,401055
economist,0,3.25,1.55,0,28,1.0,11,Noun,NN,151159
popularity,0,2.37,1.39,0,27,1.0,149,Noun,NN,139789
truck,0,4.84,0.55,0,25,1.0,3716,Noun,NN,241934
spokesman,0,4.11,0.93,0,27,1.0,60,Noun,NN,146618
bike,0,5.0,0.0,0,28,1.0,1320,Noun,NN,429560
defendant,0,3.8,1.32,0,30,1.0,904,Noun,NN,254529
investigator,0,4.37,0.97,0,27,1.0,311,Noun,NN,139379
outlet,0,4.31,0.76,0,29,1.0,102,Noun,NN,194597
viewer,0,4.13,1.12,0,31,1.0,78,Noun,NN,224341
countryside,0,4.48,0.94,0,27,1.0,180,Noun,NN,149164
cookie,0,5.0,0.0,0,27,1.0,852,Noun,NN,179572
bedroom,0,4.9,0.3,0,31,1.0,1872,Noun,NN,435740
commitment,0,1.74,1.13,0,27,1.0,550,Noun,NN,528947
implementation,0,1.84,0.9,0,31,1.0,9,Noun,NN,401238
cup,0,5.0,0.0,0,29,1.0,2634,Noun,NN,333239
clothes,0,4.76,0.69,0,29,1.0,5158,Noun,NN,295342
shot,0,4.44,0.89,0,27,1.0,11599,Noun,NN,668296
cream,0,4.83,0.46,0,30,1.0,2484,Noun,NN,238187
exception,0,1.85,1.06,0,27,1.0,409,Noun,NN,404442
fitness,0,3.11,1.23,0,28,1.0,89,Noun,NN,156759
equity,0,2.22,1.31,0,27,1.0,67,Noun,NN,178056
creature,0,4.07,0.98,0,28,1.0,1092,Noun,NN,257300
inquiry,0,2.7,1.44,0,27,1.0,178,Noun,NN,219635
approval,0,2.33,1.05,0,24,1.0,428,Noun,NN,305326
media,0,3.57,1.19,0,30,1.0,1137,Noun,NN,136288
array,0,2.54,1.6,0,28,1.0,108,Noun,NN,244904
barrier,0,4.41,0.93,0,27,1.0,173,Noun,NN,269910
developer,0,3.54,1.35,0,24,1.0,46,Noun,NN,482229
accommodation,0,2.96,1.19,0,27,1.0,48,Noun,NN,375793
football,0,4.73,0.67,0,26,1.0,1914,Noun,NN,482281
aircraft,0,4.4,1.12,1,26,0.96,482,Noun,NN,315728
portrait,0,4.9,0.31,0,29,1.0,277,Noun,NN,177336
heating,0,3.34,1.4,0,29,1.0,137,Noun,NN,182923
hat,0,4.88,0.6,0,25,1.0,3273,Noun,NN,213810
kit,0,4.47,0.82,0,30,1.0,900,Noun,NN,287625
terrorism,0,2.79,1.29,0,29,1.0,209,Noun,NN,173274
virtue,0,1.62,1.12,0,29,1.0,263,Noun,NN,196117
sea,0,4.79,0.49,0,29,1.0,3052,Noun,NN,655403
disclosure,0,2.18,1.28,0,28,1.0,51,Noun,NN,149459
boundary,0,3.04,1.02,0,27,1.0,69,Noun,NN,315862
glass,0,4.82,0.48,0,28,1.0,3096,Noun,NN,561156
transformation,0,2.94,1.5,0,31,1.0,101,Noun,NN,186340
qualification,0,2.0,1.17,0,30,1.0,13,Noun,NN,248183
league,0,3.46,1.32,1,29,0.97,950,Noun,NN,301205
registration,0,3.68,1.36,0,28,1.0,333,Noun,NN,298865
corruption,0,2.39,1.45,0,28,1.0,218,Noun,NN,178091
candidate,0,3.81,1.36,0,27,1.0,434,Noun,NN,716013
lunch,0,4.31,0.89,0,29,1.0,5310,Noun,NN,348947
offence,0,3.07,1.41,2,29,0.93,273,Noun,NN,232857
campus,0,4.64,0.68,0,28,1.0,546,Noun,NN,314963
monster,0,3.72,1.31,0,29,1.0,1982,Noun,NN,170147
gallery,0,4.44,0.77,1,26,0.96,434,Noun,NN,250432
module,0,3.93,1.41,0,30,1.0,136,Noun,NN,356801
wealth,0,2.63,1.5,0,27,1.0,324,Noun,NN,368412
animation,0,3.41,1.42,0,27,1.0,62,Noun,NN,142665
poverty,0,2.54,1.43,0,28,1.0,221,Noun,NN,317399
barrel,0,4.86,0.44,0,29,1.0,542,Noun,NN,129326
depth,0,3.11,1.22,0,27,1.0,421,Noun,NN,396057
lake,0,4.88,0.44,0,25,1.0,1836,Noun,NN,254166
breakfast,0,4.43,1.1,0,30,1.0,3381,Noun,NN,354647
pursuit,0,2.92,1.41,1,26,0.96,359,Noun,NN,142224
alcohol,0,4.76,0.51,0,29,1.0,845,Noun,NN,328849
adventure,0,2.59,1.42,0,27,1.0,685,Noun,NN,274370
missile,0,4.83,0.38,0,29,1.0,670,Noun,NN,173214
gender,0,3.33,1.47,0,27,1.0,143,Noun,NN,273126
processing,0,2.03,1.43,0,29,1.0,193,Noun,NN,262682
procedure,0,2.67,1.27,0,30,1.0,823,Noun,NN,721903
feedback,0,2.48,1.4,0,29,1.0,140,Noun,NN,378395
involvement,0,1.46,0.71,0,26,1.0,249,Noun,NN,262634
plane,0,4.92,0.4,0,25,1.0,4872,Noun,NN,383013
recession,0,2.42,1.53,0,24,1.0,23,Noun,NN,184076
confidence,0,2.17,1.12,0,30,1.0,993,Noun,NN,474681
anniversary,0,3.15,1.54,0,27,1.0,939,Noun,NN,188150
demonstration,0,3.75,1.17,0,28,1.0,366,Noun,NN,230975
presentation,0,3.11,1.17,0,28,1.0,368,Noun,NN,528588
adjustment,0,2.81,1.33,0,27,1.0,158,Noun,NN,180678
sauce,0,4.75,0.59,0,28,1.0,795,Noun,NN,137877
concert,0,4.35,0.8,0,26,1.0,895,Noun,NN,245194
trainer,0,4.31,0.74,0,26,1.0,284,Noun,NN,131474
colony,0,3.77,1.11,0,26,1.0,302,Noun,NN,167292
explanation,0,1.87,1.02,0,31,1.0,1023,Noun,NN,419415
cousin,0,3.7,1.49,1,28,0.96,2491,Noun,NN,131336
tension,0,2.6,1.3,1,31,0.97,436,Noun,NN,215826
productivity,0,2.31,1.31,0,29,1.0,29,Noun,NN,153721
uncertainty,0,1.75,0.94,1,25,0.96,69,Noun,NN,173673
horse,0,5.0,0.0,0,26,1.0,4737,Noun,NN,613554
phenomenon,0,2.26,1.23,0,27,1.0,234,Noun,NN,284785
donor,0,3.54,1.3,0,26,1.0,208,Noun,NN,148047
vaccine,0,4.69,0.68,0,26,1.0,98,Noun,NN,165213
teenager,0,4.34,1.04,0,29,1.0,351,Noun,NN,174441
critic,0,3.55,1.55,0,29,1.0,192,Noun,NN,286287
transaction,0,2.9,1.21,0,29,1.0,150,Noun,NN,293345
variation,0,2.46,1.17,1,27,0.96,64,Noun,NN,295194
king,0,4.1,1.42,0,30,1.0,6592,Noun,NN,440086
opponent,0,3.52,1.55,0,27,1.0,240,Noun,NN,260427
politics,0,2.66,1.47,0,29,1.0,845,Noun,NN,548712
mining,0,4.03,1.05,0,29,1.0,161,Noun,NN,146860
signature,0,4.43,1.14,0,28,1.0,622,Noun,NN,202695
lawyer,0,4.7,0.87,0,27,1.0,4055,Noun,NN,430843
suicide,0,3.59,1.18,0,29,1.0,1747,Noun,NN,209608
illness,0,3.54,1.29,0,28,1.0,371,Noun,NN,326144
architecture,0,3.59,1.31,1,28,0.96,162,Noun,NN,271426
bullet,0,4.83,0.82,0,24,1.0,1950,Noun,NN,141379
journey,0,2.57,1.38,0,30,1.0,1017,Noun,NN,494300
pub,0,4.71,0.6,0,28,1.0,190,Noun,NN,344365
steel,0,4.87,0.35,0,30,1.0,941,Noun,NN,294296
framework,0,3.24,1.24,1,30,0.97,20,Noun,NN,385069
heritage,0,2.34,1.2,0,29,1.0,129,Noun,NN,180564
reception,0,2.93,1.57,0,30,1.0,568,Noun,NN,229457
bonus,0,3.04,1.48,0,28,1.0,469,Noun,NN,227362
victory,0,2.55,1.33,0,29,1.0,1094,Noun,NN,386555
hole,0,4.81,0.4,0,27,1.0,2969,Noun,NN,523770
banking,0,3.55,1.24,0,29,1.0,152,Noun,NN,207044
limitation,0,2.18,1.25,0,28,1.0,15,Noun,NN,229442
seller,0,3.57,1.53,1,29,0.97,112,Noun,NN,149624
row,0,3.93,1.25,0,28,1.0,1343,Noun,NN,334603
effectiveness,0,2.07,1.09,0,28,1.0,27,Noun,NN,179725
disk,0,4.8,0.41,0,25,1.0,338,Noun,NN,216046
county,0,4.04,1.1,0,28,1.0,1722,Noun,NN,457497
finger,0,5.0,0.0,0,29,1.0,1870,Noun,NN,383319
flexibility,0,2.96,1.32,0,28,1.0,50,Noun,NN,184660
platform,0,4.48,0.8,0,27,1.0,313,Noun,NN,584245
invitation,0,3.65,1.32,0,26,1.0,759,Noun,NN,137805
plate,0,4.77,0.68,0,30,1.0,1308,Noun,NN,382754
inflation,0,2.54,1.5,0,28,1.0,53,Noun,NN,220229
doctor,0,4.69,0.81,0,29,1.0,13461,Noun,NN,769031
task,0,2.84,1.28,0,25,1.0,649,Noun,NN,785163
radio,0,4.74,0.53,0,27,1.0,3936,Noun,NN,568962
psychology,0,2.31,1.51,0,29,1.0,279,Noun,NN,165697
clue,0,2.93,1.56,0,28,1.0,898,Noun,NN,174049
fantasy,0,1.59,0.95,0,29,1.0,828,Noun,NN,189877
jacket,0,4.86,0.58,0,29,1.0,1704,Noun,NN,127639
cake,0,4.81,0.68,0,27,1.0,2298,Noun,NN,233279
kitchen,0,4.97,0.19,0,29,1.0,2974,Noun,NN,479508
vacation,0,3.14,1.38,0,28,1.0,1673,Noun,NN,145801
obligation,0,2.04,1.02,1,26,0.96,344,Noun,NN,302200
chicken,0,4.8,0.55,0,30,1.0,3148,Noun,NN,248689
absence,0,2.31,1.35,0,26,1.0,322,Noun,NN,297260
occupation,0,3.68,1.16,0,28,1.0,210,Noun,NN,217936
fruit,0,4.81,0.49,0,26,1.0,1108,Noun,NN,447766
toilet,0,4.97,0.19,0,29,1.0,1474,Noun,NN,208420
consumer,0,3.57,1.45,0,30,1.0,106,Noun,NN,774132
initiative,0,2.03,1.27,0,29,1.0,140,Noun,NN,467897
respondent,0,3.36,1.64,1,29,0.97,7,Noun,NN,182765
cow,0,4.96,0.19,0,28,1.0,1301,Noun,NN,152859
follower,0,3.15,1.29,0,27,1.0,34,Noun,NN,171029
ownership,0,2.42,1.47,0,24,1.0,116,Noun,NN,239799
justice,0,1.45,0.74,0,29,1.0,1910,Noun,NN,518296
provision,0,2.65,1.65,2,28,0.93,40,Noun,NN,713244
accuracy,0,1.85,1.23,0,27,1.0,76,Noun,NN,179452
moon,0,4.9,0.31,0,29,1.0,2548,Noun,NN,216505
determination,0,1.7,1.1,0,27,1.0,142,Noun,NN,202904
directory,0,4.25,1.04,0,28,1.0,84,Noun,NN,232126
punishment,0,2.46,1.35,0,28,1.0,685,Noun,NN,200202
perception,0,2.0,1.23,0,30,1.0,180,Noun,NN,278067
ratio,0,2.55,1.35,1,30,0.97,164,Noun,NN,250907
association,0,2.3,1.27,0,27,1.0,414,Noun,NN,419027
dad,0,4.29,1.12,0,28,1.0,25870,Noun,NN,248930
processor,0,4.0,1.12,1,29,0.97,46,Noun,NN,165285
percentage,0,2.9,1.73,0,30,1.0,192,Noun,NN,303896
assembly,0,3.79,1.15,0,29,1.0,245,Noun,NN,216250
majority,0,2.54,1.45,0,28,1.0,261,Noun,NN,824100
valley,0,4.72,0.59,0,29,1.0,1275,Noun,NN,177638
parish,0,3.81,1.2,1,27,0.96,154,Noun,NN,187170
ad,0,4.46,1.14,0,28,1.0,694,Noun,NN,496761
swimming,0,4.44,0.97,0,27,1.0,1019,Noun,NN,148910
learner,0,3.28,1.46,0,29,1.0,61,Noun,NN,154027
consciousness,0,2.32,1.35,0,31,1.0,413,Noun,NN,239958
luck,0,1.33,0.71,0,30,1.0,7840,Noun,NN,305493
logo,0,4.4,1.08,0,25,1.0,92,Noun,NN,175284
forum,0,4.0,1.21,0,27,1.0,104,Noun,NN,562226
freedom,0,2.34,1.4,0,29,1.0,1688,Noun,NN,695137
genre,0,2.37,1.19,0,30,1.0,54,Noun,NN,221146
administrator,0,3.89,1.25,0,27,1.0,84,Noun,NN,173550
installation,0,3.71,1.3,0,28,1.0,72,Noun,NN,345559
founder,0,3.66,1.34,0,29,1.0,108,Noun,NN,218544
improvement,0,2.6,1.4,0,30,1.0,198,Noun,NN,649306
singer,0,4.62,0.86,0,29,1.0,800,Noun,NN,204093
protocol,0,1.97,1.21,0,29,1.0,382,Noun,NN,193016
jury,0,4.64,0.56,0,28,1.0,2181,Noun,NN,186102
resolution,0,2.37,1.35,0,30,1.0,150,Noun,NN,430357
deficit,0,2.21,1.29,1,29,0.97,55,Noun,NN,213406
creator,0,3.07,1.51,1,29,0.97,142,Noun,NN,174710
troop,0,4.34,1.23,1,30,0.97,296,Noun,NN,327297
retailer,0,4.03,1.03,0,30,1.0,2,Noun,NN,182421
icon,0,3.46,1.4,0,28,1.0,88,Noun,NN,188866
mechanism,0,3.67,1.07,0,27,1.0,190,Noun,NN,421775
diabetes,0,3.83,1.34,0,29,1.0,166,Noun,NN,167047
capital,0,4.1,1.11,0,29,1.0,648,Noun,NN,720344
happiness,0,2.6,1.26,0,25,1.0,1249,Noun,NN,172439
closure,0,1.78,1.28,0,27,1.0,158,Noun,NN,143720
sun,0,4.83,0.6,0,29,1.0,3553,Noun,NN,481206
threat,0,2.52,1.12,0,29,1.0,1059,Noun,NN,631556
queen,0,4.45,0.99,0,29,1.0,2789,Noun,NN,132838
length,0,4.07,1.17,0,27,1.0,358,Noun,NN,623923
ocean,0,4.86,0.35,0,29,1.0,1545,Noun,NN,250483
legacy,0,1.4,0.86,0,30,1.0,256,Noun,NN,173835
episode,0,3.22,1.4,0,27,1.0,627,Noun,NN,456506
ghost,0,3.19,1.47,1,28,0.96,1866,Noun,NN,141583
transportation,0,3.89,1.42,0,28,1.0,283,Noun,NN,188725
recovery,0,2.68,1.19,0,28,1.0,464,Noun,NN,334569
funding,0,3.17,1.28,0,29,1.0,162,Noun,NN,705694
intensity,0,2.14,1.33,1,29,0.97,127,Noun,NN,137893
expansion,0,3.0,1.29,0,25,1.0,88,Noun,NN,276728
confusion,0,2.24,1.41,0,29,1.0,363,Noun,NN,203620
infection,0,4.1,1.11,0,29,1.0,446,Noun,NN,323465
globe,0,4.59,0.78,0,29,1.0,266,Noun,NN,128982
font,0,3.93,1.25,1,29,0.97,48,Noun,NN,154589
household,0,3.86,1.51,0,28,1.0,354,Noun,NN,371220
completion,0,2.33,1.24,0,27,1.0,79,Noun,NN,198078
incident,0,2.86,1.41,0,28,1.0,883,Noun,NN,459591
innovation,0,1.97,1.15,0,29,1.0,34,Noun,NN,323837
voting,0,3.29,1.47,0,31,1.0,241,Noun,NN,162660
wood,0,4.85,0.46,1,28,0.96,1377,Noun,NN,458541
footage,0,3.42,1.5,0,26,1.0,422,Noun,NN,129169
certificate,0,4.59,0.82,0,29,1.0,458,Noun,NN,288790
agent,0,3.61,1.34,0,28,1.0,5235,Noun,NN,731588
bass,0,4.31,1.04,0,29,1.0,385,Noun,NN,164916
circuit,0,3.83,1.29,0,30,1.0,340,Noun,NN,256441
complaint,0,2.69,1.37,0,29,1.0,518,Noun,NN,505548
donation,0,3.32,1.56,0,28,1.0,179,Noun,NN,230019
invasion,0,3.65,1.07,1,24,0.96,434,Noun,NN,159647
transmission,0,4.0,1.31,0,29,1.0,435,Noun,NN,179954
reputation,0,1.64,1.1,0,28,1.0,983,Noun,NN,326942
template,0,4.19,1.02,0,26,1.0,21,Noun,NN,173239
mystery,0,2.33,1.66,0,27,1.0,1171,Noun,NN,251387
agriculture,0,3.67,1.44,0,27,1.0,56,Noun,NN,151508
fighter,0,3.96,1.22,0,27,1.0,652,Noun,NN,160566
temple,0,4.53,0.72,0,32,1.0,895,Noun,NN,189191
foundation,0,3.74,1.16,0,27,1.0,740,Noun,NN,390844
medicine,0,4.79,0.5,0,28,1.0,1744,Noun,NN,380125
sky,0,4.45,1.12,0,29,1.0,2285,Noun,NN,344376
breast,0,4.89,0.42,0,27,1.0,457,Noun,NN,290525
jurisdiction,0,2.07,1.24,0,27,1.0,271,Noun,NN,180986
metal,0,4.87,0.35,0,30,1.0,992,Noun,NN,429904
utility,0,3.07,1.53,0,29,1.0,114,Noun,NN,241900
