word,col2,concreteness,col4,col5,col6,col7,col8,col9,col10,frequency
effectiveness,0,2.07,1.09,0,28,1.0,27,Noun,NN,179725
flexibility,0,2.96,1.32,0,28,1.0,50,Noun,NN,184660
invitation,0,3.65,1.32,0,26,1.0,759,Noun,NN,137805
inflation,0,2.54,1.5,0,28,1.0,53,Noun,NN,220229
task,0,2.84,1.28,0,25,1.0,649,Noun,NN,785163
psychology,0,2.31,1.51,0,29,1.0,279,Noun,NN,165697
clue,0,2.93,1.56,0,28,1.0,898,Noun,NN,174049
vacation,0,3.14,1.38,0,28,1.0,1673,Noun,NN,145801
obligation,0,2.04,1.02,1,26,0.96,344,Noun,NN,302200
absence,0,2.31,1.35,0,26,1.0,322,Noun,NN,297260
occupation,0,3.68,1.16,0,28,1.0,210,Noun,NN,217936
consumer,0,3.57,1.45,0,30,1.0,106,Noun,NN,774132
initiative,0,2.03,1.27,0,29,1.0,140,Noun,NN,467897
respondent,0,3.36,1.64,1,29,0.97,7,Noun,NN,182765
follower,0,3.15,1.29,0,27,1.0,34,Noun,NN,171029
ownership,0,2.42,1.47,0,24,1.0,116,Noun,NN,239799
provision,0,2.65,1.65,2,28,0.93,40,Noun,NN,713244
punishment,0,2.46,1.35,0,28,1.0,685,Noun,NN,200202
perception,0,2.0,1.23,0,30,1.0,180,Noun,NN,278067
ratio,0,2.55,1.35,1,30,0.97,164,Noun,NN,250907
association,0,2.3,1.27,0,27,1.0,414,Noun,NN,419027
processor,0,4.0,1.12,1,29,0.97,46,Noun,NN,165285
percentage,0,2.9,1.73,0,30,1.0,192,Noun,NN,303896
assembly,0,3.79,1.15,0,29,1.0,245,Noun,NN,216250
majority,0,2.54,1.45,0,28,1.0,261,Noun,NN,824100
parish,0,3.81,1.2,1,27,0.96,154,Noun,NN,187170
learner,0,3.28,1.46,0,29,1.0,61,Noun,NN,154027
consciousness,0,2.32,1.35,0,31,1.0,413,Noun,NN,239958
forum,0,4.0,1.21,0,27,1.0,104,Noun,NN,562226
freedom,0,2.34,1.4,0,29,1.0,1688,Noun,NN,695137
genre,0,2.37,1.19,0,30,1.0,54,Noun,NN,221146
administrator,0,3.89,1.25,0,27,1.0,84,Noun,NN,173550
installation,0,3.71,1.3,0,28,1.0,72,Noun,NN,345559
founder,0,3.66,1.34,0,29,1.0,108,Noun,NN,218544
improvement,0,2.6,1.4,0,30,1.0,198,Noun,NN,649306
resolution,0,2.37,1.35,0,30,1.0,150,Noun,NN,430357
deficit,0,2.21,1.29,1,29,0.97,55,Noun,NN,213406
creator,0,3.07,1.51,1,29,0.97,142,Noun,NN,174710
icon,0,3.46,1.4,0,28,1.0,88,Noun,NN,188866
mechanism,0,3.67,1.07,0,27,1.0,190,Noun,NN,421775
diabetes,0,3.83,1.34,0,29,1.0,166,Noun,NN,167047
happiness,0,2.6,1.26,0,25,1.0,1249,Noun,NN,172439
threat,0,2.52,1.12,0,29,1.0,1059,Noun,NN,631556
episode,0,3.22,1.4,0,27,1.0,627,Noun,NN,456506
ghost,0,3.19,1.47,1,28,0.96,1866,Noun,NN,141583
transportation,0,3.89,1.42,0,28,1.0,283,Noun,NN,188725
recovery,0,2.68,1.19,0,28,1.0,464,Noun,NN,334569
funding,0,3.17,1.28,0,29,1.0,162,Noun,NN,705694
intensity,0,2.14,1.33,1,29,0.97,127,Noun,NN,137893
expansion,0,3.0,1.29,0,25,1.0,88,Noun,NN,276728
confusion,0,2.24,1.41,0,29,1.0,363,Noun,NN,203620
font,0,3.93,1.25,1,29,0.97,48,Noun,NN,154589
household,0,3.86,1.51,0,28,1.0,354,Noun,NN,371220
completion,0,2.33,1.24,0,27,1.0,79,Noun,NN,198078
incident,0,2.86,1.41,0,28,1.0,883,Noun,NN,459591
voting,0,3.29,1.47,0,31,1.0,241,Noun,NN,162660
footage,0,3.42,1.5,0,26,1.0,422,Noun,NN,129169
agent,0,3.61,1.34,0,28,1.0,5235,Noun,NN,731588
circuit,0,3.83,1.29,0,30,1.0,340,Noun,NN,256441
complaint,0,2.69,1.37,0,29,1.0,518,Noun,NN,505548
donation,0,3.32,1.56,0,28,1.0,179,Noun,NN,230019
invasion,0,3.65,1.07,1,24,0.96,434,Noun,NN,159647
transmission,0,4.0,1.31,0,29,1.0,435,Noun,NN,179954
mystery,0,2.33,1.66,0,27,1.0,1171,Noun,NN,251387
agriculture,0,3.67,1.44,0,27,1.0,56,Noun,NN,151508
fighter,0,3.96,1.22,0,27,1.0,652,Noun,NN,160566
foundation,0,3.74,1.16,0,27,1.0,740,Noun,NN,390844
jurisdiction,0,2.07,1.24,0,27,1.0,271,Noun,NN,180986
utility,0,3.07,1.53,0,29,1.0,114,Noun,NN,241900
extension,0,2.93,1.25,0,28,1.0,275,Noun,NN,371325
manufacturer,0,3.69,1.49,0,26,1.0,91,Noun,NN,388434
particle,0,3.78,1.42,0,27,1.0,91,Noun,NN,200016
deadline,0,2.66,1.63,0,29,1.0,299,Noun,NN,174093
excitement,0,2.48,1.4,0,27,1.0,628,Noun,NN,140079
propaganda,0,2.48,1.15,0,29,1.0,159,Noun,NN,129190
lender,0,3.07,1.44,0,29,1.0,8,Noun,NN,153711
abortion,0,3.41,1.39,0,27,1.0,369,Noun,NN,198283
introduction,0,3.0,1.31,0,29,1.0,218,Noun,NN,380564
pension,0,3.89,1.22,0,27,1.0,247,Noun,NN,360596
passion,0,2.3,1.32,0,27,1.0,1008,Noun,NN,300151
trial,0,3.07,1.41,0,30,1.0,2518,Noun,NN,777998
strength,0,2.96,1.43,0,28,1.0,1883,Noun,NN,631303
refugee,0,3.97,1.15,0,29,1.0,98,Noun,NN,164189
migration,0,3.55,1.35,0,29,1.0,33,Noun,NN,127698
behavior,0,2.19,1.22,0,31,1.0,1142,Noun,NN,542475
definition,0,3.07,1.69,0,27,1.0,296,Noun,NN,525089
interface,0,2.81,1.47,1,28,0.96,77,Noun,NN,367794
impression,0,2.23,1.48,0,26,1.0,946,Noun,NN,316216
constitution,0,3.23,1.68,0,30,1.0,282,Noun,NN,151579
consumption,0,3.16,1.4,0,25,1.0,94,Noun,NN,286365
participant,0,3.38,1.53,0,26,1.0,30,Noun,NN,488781
shareholder,0,3.72,1.33,0,29,1.0,27,Noun,NN,136640
debt,0,2.72,1.36,0,29,1.0,725,Noun,NN,725919
therapy,0,2.85,1.43,0,26,1.0,944,Noun,NN,361429
poetry,0,3.5,1.37,0,28,1.0,682,Noun,NN,271513
preference,0,2.03,1.27,0,29,1.0,119,Noun,NN,239757
lover,0,3.68,1.42,0,28,1.0,1358,Noun,NN,182498
background,0,3.26,1.36,0,23,1.0,899,Noun,NN,723774
scholarship,0,2.96,1.46,0,25,1.0,507,Noun,NN,190385
assignment,0,3.86,1.35,0,28,1.0,912,Noun,NN,194430
darkness,0,3.85,1.35,0,27,1.0,892,Noun,NN,162275
plaintiff,0,3.9,1.35,0,31,1.0,187,Noun,NN,131355
specification,0,2.45,1.3,0,29,1.0,8,Noun,NN,192855
retirement,0,3.03,1.54,0,30,1.0,431,Noun,NN,222377
agenda,0,2.66,1.32,0,29,1.0,373,Noun,NN,342955
celebration,0,3.47,1.22,0,30,1.0,504,Noun,NN,225438
instruction,0,3.37,1.15,0,27,1.0,103,Noun,NN,507828
id,0,2.39,1.77,2,30,0.93,169,Noun,NN,187184
premise,0,2.24,1.48,1,30,0.97,61,Noun,NN,280986
championship,0,3.23,1.38,0,30,1.0,500,Noun,NN,187229
prediction,0,2.36,1.39,0,28,1.0,66,Noun,NN,171390
mission,0,2.9,1.52,0,29,1.0,2400,Noun,NN,577183
luxury,0,2.59,1.15,0,29,1.0,307,Noun,NN,191617
consequence,0,2.64,1.52,0,28,1.0,160,Noun,NN,538243
arrival,0,3.07,1.44,0,30,1.0,422,Noun,NN,259624
income,0,3.07,1.56,0,28,1.0,378,Noun,NN,811540
hypothesis,0,2.12,1.4,1,27,0.96,44,Noun,NN,148291
opening,0,3.79,1.29,0,29,1.0,1960,Noun,NN,457102
weakness,0,2.59,1.47,0,27,1.0,454,Noun,NN,190940
reaction,0,2.41,1.09,0,29,1.0,830,Noun,NN,485578
climate,0,3.5,1.48,0,28,1.0,180,Noun,NN,771992
mortgage,0,3.14,1.56,0,28,1.0,301,Noun,NN,384749
leisure,0,2.03,1.32,0,29,1.0,129,Noun,NN,131415
mixture,0,3.79,1.15,0,29,1.0,126,Noun,NN,209887
description,0,2.43,1.29,0,28,1.0,645,Noun,NN,599379
width,0,3.64,1.45,0,28,1.0,35,Noun,NN,131498
appointment,0,3.0,1.29,0,30,1.0,1559,Noun,NN,337450
rating,0,2.26,1.29,0,27,1.0,112,Noun,NN,356359
youth,0,3.28,1.34,0,25,1.0,858,Noun,NN,470938
passage,0,3.8,1.19,0,25,1.0,390,Noun,NN,334759
listing,0,3.15,1.38,0,27,1.0,96,Noun,NN,184813
empire,0,3.0,1.57,0,26,1.0,646,Noun,NN,174103
union,0,3.38,1.4,0,29,1.0,1111,Noun,NN,632471
victim,0,3.59,1.38,0,29,1.0,2434,Noun,NN,615451
execution,0,3.93,1.27,1,29,0.97,497,Noun,NN,169588
venue,0,3.54,1.48,0,28,1.0,73,Noun,NN,301679
weekend,0,3.83,1.26,0,30,1.0,3118,Noun,NN,707536
substance,0,3.44,1.42,0,27,1.0,364,Noun,NN,303715
stranger,0,3.76,1.39,0,25,1.0,1377,Noun,NN,163440
disaster,0,3.07,1.44,0,29,1.0,881,Noun,NN,314162
intervention,0,2.85,1.43,0,27,1.0,186,Noun,NN,333740
math,0,3.15,1.59,0,26,1.0,836,Noun,NN,178533
competitor,0,3.23,1.36,0,30,1.0,70,Noun,NN,185271
dialogue,0,3.0,1.44,0,29,1.0,208,Noun,NN,255392
session,0,2.58,1.39,0,26,1.0,678,Noun,NN,756567
diet,0,3.21,1.54,0,29,1.0,784,Noun,NN,378653
tale,0,3.23,1.48,0,30,1.0,612,Noun,NN,269156
assistance,0,2.25,1.21,0,28,1.0,558,Noun,NN,407173
creation,0,2.15,1.06,0,27,1.0,310,Noun,NN,506144
allowance,0,3.07,1.52,0,27,1.0,265,Noun,NN,133502
quantity,0,2.97,1.32,0,29,1.0,95,Noun,NN,247790
infrastructure,0,3.38,1.36,0,26,1.0,60,Noun,NN,364677
landing,0,3.87,1.28,0,30,1.0,818,Noun,NN,150340
maker,0,3.9,1.16,0,30,1.0,251,Noun,NN,241872
reduction,0,2.75,1.48,0,28,1.0,88,Noun,NN,419344
tragedy,0,2.07,1.36,0,27,1.0,723,Noun,NN,149375
horror,0,2.5,1.45,0,28,1.0,468,Noun,NN,222592
chapter,0,3.43,1.26,0,28,1.0,604,Noun,NN,542751
