word,col2,concreteness,col4,col5,col6,col7,col8,col9,col10,frequency
monarch,0,4.14,1.27,0,29,1.0,42,Noun,NN,36484
tomb,0,4.73,0.78,0,30,1.0,287,Noun,NN,77177
hearsay,0,1.82,1.06,0,28,1.0,78,Noun,NN,12756
battleground,0,4.04,1.16,0,24,1.0,24,Noun,NN,10757
sardine,0,5.0,0.0,0,25,1.0,46,Noun,NN,11055
artillery,0,4.31,1.17,1,30,0.97,280,Noun,NN,45716
altar,0,4.85,0.61,0,26,1.0,259,Noun,NN,62888
grassland,0,4.6,0.72,0,30,1.0,5,Noun,NN,30552
optimism,0,1.48,0.89,0,27,1.0,79,Noun,NN,53812
introspection,0,1.35,0.75,1,27,0.96,9,Noun,NN,11859
comet,0,4.67,1.03,0,30,1.0,157,Noun,NN,59324
psychiatrist,0,4.34,1.11,0,29,1.0,615,Noun,NN,52101
purpose,0,1.52,0.98,0,27,1.0,1789,Noun,NN,1360865
greyhound,0,5.0,0.0,0,29,1.0,46,Noun,NN,18937
groin,0,4.58,0.99,1,27,0.96,92,Noun,NN,15417
synergy,0,1.48,0.99,0,23,1.0,31,Noun,NN,20812
tournament,0,4.11,1.1,0,28,1.0,464,Noun,NN,181889
maid,0,4.64,0.87,0,28,1.0,1164,Noun,NN,42094
vehicle,0,4.64,0.68,0,28,1.0,1153,Noun,NN,919023
fondness,0,1.66,0.81,0,29,1.0,26,Noun,NN,14771
handkerchief,0,5.0,0.0,0,27,1.0,214,Noun,NN,12564
melon,0,4.78,0.58,0,27,1.0,218,Noun,NN,12784
powder,0,4.76,0.6,0,25,1.0,818,Noun,NN,110422
mango,0,5.0,0.0,0,29,1.0,84,Noun,NN,15926
originality,0,1.86,1.08,0,28,1.0,30,Noun,NN,29801
accordion,0,4.86,0.59,1,29,0.97,67,Noun,NN,12027
article,0,4.33,1.12,0,30,1.0,998,Noun,NN,1997634
intestine,0,4.55,1.24,0,29,1.0,52,Noun,NN,29204
beer,0,4.88,0.33,0,26,1.0,3850,Noun,NN,323048
angler,0,4.14,1.3,1,29,0.97,19,Noun,NN,47937
conscience,0,1.96,1.1,1,26,0.96,709,Noun,NN,109417
reincarnation,0,1.63,1.3,0,30,1.0,66,Noun,NN,15571
bushel,0,4.3,1.1,1,28,0.96,32,Noun,NN,18829
vase,0,5.0,0.0,0,30,1.0,196,Noun,NN,23746
nostril,0,4.89,0.42,0,28,1.0,35,Noun,NN,16372
cereal,0,4.83,0.76,0,29,1.0,324,Noun,NN,53065
residence,0,4.34,1.04,0,32,1.0,421,Noun,NN,183693
village,0,4.89,0.31,0,28,1.0,1712,Noun,NN,717825
cyst,0,4.23,1.19,0,30,1.0,22,Noun,NN,15371
greed,0,1.53,0.73,0,30,1.0,245,Noun,NN,66965
blower,0,4.07,1.07,0,27,1.0,17,Noun,NN,17045
building,0,4.64,0.91,0,28,1.0,5078,Noun,NN,1734818
amends,0,1.92,1.09,0,26,1.0,94,Noun,NN,10642
jigsaw,0,4.78,0.42,0,27,1.0,95,Noun,NN,20064
arcade,0,4.74,0.53,0,27,1.0,111,Noun,NN,41120
mound,0,4.63,0.56,0,27,1.0,77,Noun,NN,43683
ball,0,5.0,0.0,0,28,1.0,5353,Noun,NN,721485
arena,0,4.83,0.47,0,29,1.0,185,Noun,NN,110328
bird,0,5.0,0.0,0,26,1.0,2318,Noun,NN,626905
contractor,0,4.2,1.16,0,30,1.0,160,Noun,NN,243790
amplifier,0,4.79,0.62,0,29,1.0,16,Noun,NN,45008
satin,0,4.57,0.94,0,30,1.0,133,Noun,NN,15464
kilometer,0,4.07,1.17,1,28,0.96,20,Noun,NN,56858
buttock,0,4.79,0.63,1,29,0.97,17,Noun,NN,12342
approximation,0,1.85,1.2,0,27,1.0,3,Noun,NN,31749
incapacity,0,1.7,1.06,3,26,0.88,13,Noun,NN,17795
brass,0,4.7,0.65,0,30,1.0,618,Noun,NN,79134
stylist,0,4.08,1.38,0,26,1.0,44,Noun,NN,17699
mitt,0,4.76,0.58,0,29,1.0,70,Noun,NN,11885
insulation,0,4.33,1.21,0,30,1.0,51,Noun,NN,71510
baseball,0,4.86,0.35,0,29,1.0,1288,Noun,NN,119986
blazer,0,4.79,0.56,0,29,1.0,62,Noun,NN,10450
aviator,0,4.57,0.57,0,28,1.0,28,Noun,NN,10948
pedestal,0,4.48,0.99,0,29,1.0,67,Noun,NN,22185
impartiality,0,1.42,0.64,2,28,0.93,6,Noun,NN,13316
uranium,0,4.29,1.18,0,28,1.0,109,Noun,NN,61045
hippie,0,4.07,1.39,0,29,1.0,139,Noun,NN,22013
synagogue,0,4.54,0.84,0,28,1.0,49,Noun,NN,35314
bride,0,4.63,0.74,0,27,1.0,1235,Noun,NN,72804
sax,0,4.64,0.87,0,28,1.0,64,Noun,NN,12445
buyer,0,4.36,1.25,0,25,1.0,264,Noun,NN,268508
television,0,4.83,0.76,0,29,1.0,1729,Noun,NN,493601
sunset,0,4.54,0.88,0,28,1.0,526,Noun,NN,72016
corn,0,4.96,0.19,1,28,0.96,725,Noun,NN,162399
artist,0,4.24,1.06,0,29,1.0,1460,Noun,NN,919441
hype,0,1.75,1.17,0,28,1.0,83,Noun,NN,55611
tabernacle,0,4.04,1.23,3,27,0.89,36,Noun,NN,12538
clipboard,0,4.93,0.27,0,27,1.0,38,Noun,NN,12147
openness,0,1.9,1.11,0,29,1.0,20,Noun,NN,49920
sauna,0,4.68,0.86,0,28,1.0,69,Noun,NN,24755
zoo,0,4.81,0.4,0,27,1.0,696,Noun,NN,46988
dune,0,4.46,0.95,0,26,1.0,51,Noun,NN,31293
rancher,0,4.83,0.64,1,25,0.96,47,Noun,NN,18335
tennis,0,4.43,1.07,0,28,1.0,695,Noun,NN,98613
grinder,0,4.12,0.97,0,25,1.0,65,Noun,NN,17646
encouragement,0,1.96,1.4,0,27,1.0,112,Noun,NN,85762
assassin,0,4.43,0.96,0,28,1.0,302,Noun,NN,29424
bottle,0,4.91,0.44,5,5898,1.0,2588,Noun,NN,332667
skiing,0,4.42,1.17,0,26,1.0,212,Noun,NN,39338
polymer,0,4.28,1.02,0,25,1.0,32,Noun,NN,31782
crevice,0,4.43,1.07,0,30,1.0,21,Noun,NN,10118
prosecutor,0,4.24,0.95,0,29,1.0,366,Noun,NN,109497
handwriting,0,4.59,0.89,0,27,1.0,301,Noun,NN,24603
twilight,0,4.11,0.96,0,28,1.0,156,Noun,NN,26513
carrot,0,5.0,0.0,0,30,1.0,195,Noun,NN,62326
nectar,0,4.63,0.67,0,30,1.0,47,Noun,NN,16402
aspect,0,1.82,1.1,35,5878,0.99,197,Noun,NN,934861
mattress,0,5.0,0.0,0,29,1.0,337,Noun,NN,48430
tray,0,4.74,0.82,0,31,1.0,410,Noun,NN,81440
backpack,0,4.96,0.19,0,28,1.0,186,Noun,NN,30634
vegetation,0,4.45,0.95,0,29,1.0,41,Noun,NN,73760
explosion,0,4.52,0.69,0,29,1.0,841,Noun,NN,152063
adversity,0,1.44,0.75,0,27,1.0,54,Noun,NN,20999
thunderstorm,0,4.83,0.47,0,29,1.0,32,Noun,NN,19060
router,0,4.19,1.33,1,28,0.96,15,Noun,NN,68653
website,0,4.52,0.74,0,29,1.0,220,Noun,NN,1399587
beekeeper,0,4.67,0.92,1,31,0.97,9,Noun,NN,15403
pillar,0,4.77,0.57,0,30,1.0,81,Noun,NN,70357
justification,0,1.52,0.83,0,29,1.0,47,Noun,NN,124675
eatery,0,4.48,0.95,0,29,1.0,10,Noun,NN,14317
rye,0,4.74,0.81,0,27,1.0,212,Noun,NN,10963
vocalist,0,4.2,1.0,0,25,1.0,14,Noun,NN,28195
boxer,0,4.63,0.69,0,27,1.0,196,Noun,NN,38017
hairdresser,0,4.79,0.49,0,29,1.0,126,Noun,NN,20419
ticket,0,4.7,0.65,0,30,1.0,2324,Noun,NN,518834
housekeeper,0,4.36,0.95,0,28,1.0,298,Noun,NN,13337
rainbow,0,4.57,0.92,0,28,1.0,407,Noun,NN,43857
monsoon,0,4.48,0.99,0,29,1.0,40,Noun,NN,12781
museum,0,4.6,0.91,0,25,1.0,942,Noun,NN,318991
swimmer,0,4.77,0.5,0,30,1.0,190,Noun,NN,36731
plywood,0,4.82,0.77,2,30,0.93,23,Noun,NN,15228
freezer,0,4.87,0.35,0,30,1.0,263,Noun,NN,60579
bomber,0,4.45,0.93,1,32,0.97,214,Noun,NN,68198
player,0,4.15,1.08,0,26,1.0,1926,Noun,NN,1738710
courtyard,0,4.57,0.94,0,30,1.0,109,Noun,NN,51643
runner,0,4.86,0.35,0,29,1.0,253,Noun,NN,129744
desktop,0,4.46,0.99,0,26,1.0,5,Noun,NN,176571
gym,0,4.83,0.59,0,30,1.0,927,Noun,NN,117780
planet,0,4.58,1.14,0,24,1.0,1975,Noun,NN,454392
prevalence,0,1.82,1.09,0,28,1.0,1,Noun,NN,61693
bank,0,4.78,0.61,0,32,1.0,4334,Noun,NN,1227345
medic,0,4.43,0.94,0,30,1.0,291,Noun,NN,18645
surgery,0,4.34,0.97,0,29,1.0,1651,Noun,NN,329260
jumper,0,4.03,1.3,0,29,1.0,117,Noun,NN,31573
abstraction,0,1.57,1.0,0,28,1.0,15,Noun,NN,49502
atonement,0,1.44,0.85,2,29,0.93,18,Noun,NN,18309
island,0,4.96,0.19,0,28,1.0,2018,Noun,NN,492910
pint,0,4.43,0.84,0,28,1.0,167,Noun,NN,64130
rapper,0,4.37,1.01,0,27,1.0,90,Noun,NN,22800
waterway,0,4.4,0.93,0,30,1.0,6,Noun,NN,31376
pluralism,0,1.79,0.93,2,26,0.92,1,Noun,NN,15853
tact,0,1.76,1.12,0,29,1.0,56,Noun,NN,10691
hamster,0,4.86,0.59,0,28,1.0,109,Noun,NN,16008
nugget,0,4.45,1.02,0,29,1.0,60,Noun,NN,16597
razor,0,4.9,0.41,0,29,1.0,351,Noun,NN,27802
characterization,0,1.81,1.14,0,31,1.0,7,Noun,NN,41711
collie,0,4.77,0.82,1,27,0.96,53,Noun,NN,13436
nylon,0,4.7,0.82,1,28,0.96,69,Noun,NN,23023
porch,0,4.92,0.27,0,26,1.0,491,Noun,NN,54349
den,0,4.57,0.79,0,28,1.0,312,Noun,NN,32365
quantum,0,1.9,1.26,0,29,1.0,285,Noun,NN,103720
corpse,0,4.89,0.42,0,28,1.0,515,Noun,NN,34093
projector,0,4.64,0.68,0,28,1.0,62,Noun,NN,41226
spirituality,0,1.07,0.37,0,30,1.0,46,Noun,NN,49135
existence,0,1.54,0.96,1,29,0.97,596,Noun,NN,459035
platinum,0,4.44,1.01,0,27,1.0,123,Noun,NN,39097
mischief,0,1.9,1.03,0,30,1.0,107,Noun,NN,22189
tortilla,0,4.89,0.57,0,28,1.0,16,Noun,NN,13906
plaza,0,4.44,1.05,0,27,1.0,301,Noun,NN,16029
condom,0,4.87,0.43,0,30,1.0,263,Noun,NN,45289
quarter,0,4.43,0.88,0,28,1.0,1327,Noun,NN,470105
flooring,0,4.43,0.95,0,23,1.0,22,Noun,NN,51297
misconception,0,1.93,0.94,0,28,1.0,22,Noun,NN,40073
alleyway,0,4.3,1.15,0,23,1.0,40,Noun,NN,10255
analyst,0,4.23,1.19,0,30,1.0,177,Noun,NN,175340
bowler,0,4.45,0.95,1,30,0.97,67,Noun,NN,19418
fixture,0,4.17,1.2,0,29,1.0,32,Noun,NN,84501
compliance,0,1.96,1.22,0,27,1.0,50,Noun,NN,194787
flyer,0,4.19,0.83,0,27,1.0,173,Noun,NN,44963
methodology,0,1.76,0.74,0,29,1.0,33,Noun,NN,143498
shoe,0,4.97,0.18,0,30,1.0,1550,Noun,NN,313192
bra,0,4.54,1.14,0,26,1.0,557,Noun,NN,33845
rapport,0,1.84,1.07,0,25,1.0,32,Noun,NN,16349
midwife,0,4.56,0.89,0,27,1.0,29,Noun,NN,48470
pastor,0,4.37,1.27,0,30,1.0,219,Noun,NN,90944
candle,0,4.86,0.45,0,28,1.0,409,Noun,NN,83461
bikini,0,4.96,0.19,0,27,1.0,188,Noun,NN,18480
accountability,0,1.55,0.99,0,29,1.0,24,Noun,NN,114651
roof,0,4.79,0.5,0,28,1.0,1818,Noun,NN,331046
linebacker,0,4.69,0.76,0,29,1.0,30,Noun,NN,12931
yeast,0,4.72,0.75,0,29,1.0,44,Noun,NN,48844
constitutionality,0,1.7,1.17,1,28,0.96,6,Noun,NN,10914
grail,0,4.23,1.07,3,29,0.9,137,Noun,NN,10208
camper,0,4.63,0.69,0,27,1.0,73,Noun,NN,32468
toothbrush,0,5.0,0.0,0,29,1.0,255,Noun,NN,12737
wallet,0,4.81,0.79,0,27,1.0,1163,Noun,NN,58640
piston,0,4.81,0.56,0,27,1.0,60,Noun,NN,31476
caretaker,0,4.24,1.06,0,29,1.0,125,Noun,NN,21480
grandma,0,4.54,0.74,0,28,1.0,2325,Noun,NN,22637
pulpit,0,4.14,1.46,1,30,0.97,31,Noun,NN,22904
deli,0,4.57,0.84,1,29,0.97,108,Noun,NN,11588
altruism,0,1.5,1.19,3,25,0.88,11,Noun,NN,12484
bishop,0,4.21,1.17,0,28,1.0,855,Noun,NN,149302
peninsula,0,4.86,0.36,1,29,0.97,70,Noun,NN,31983
skillet,0,4.73,0.72,0,26,1.0,62,Noun,NN,16368
boutique,0,4.27,1.11,0,30,1.0,55,Noun,NN,42081
pouch,0,4.5,1.0,0,28,1.0,87,Noun,NN,23683
reason,0,1.93,1.36,0,27,1.0,9858,Noun,NN,2713236
workbook,0,4.57,1.01,0,30,1.0,6,Noun,NN,16548
ledge,0,4.72,0.74,0,25,1.0,179,Noun,NN,27854
estimation,0,1.97,1.18,0,29,1.0,25,Noun,NN,41552
pastry,0,4.97,0.18,0,30,1.0,98,Noun,NN,42526
galley,0,4.07,1.54,0,27,1.0,82,Noun,NN,11859
door,0,4.81,0.65,0,31,1.0,14895,Noun,NN,1306151
professor,0,4.86,0.44,0,29,1.0,3548,Noun,NN,376161
blouse,0,4.96,0.19,0,27,1.0,272,Noun,NN,12657
soda,0,4.97,0.19,0,29,1.0,1012,Noun,NN,50740
religion,0,1.71,1.08,0,28,1.0,707,Noun,NN,699888
soul,0,1.86,1.33,0,29,1.0,3925,Noun,NN,526028
turkey,0,4.89,0.32,0,27,1.0,1153,Noun,NN,62923
toddler,0,4.29,1.2,0,24,1.0,40,Noun,NN,59373
wife,0,4.13,1.11,0,30,1.0,17795,Noun,NN,1084093
photography,0,4.1,1.23,0,29,1.0,198,Noun,NN,201540
athlete,0,4.3,1.1,0,27,1.0,235,Noun,NN,173903
princess,0,4.72,0.53,0,29,1.0,2019,Noun,NN,46278
latex,0,4.77,0.43,1,27,0.96,74,Noun,NN,16289
hummingbird,0,4.96,0.19,0,28,1.0,31,Noun,NN,11210
contemplation,0,1.83,1.17,0,29,1.0,12,Noun,NN,24469
compassion,0,1.89,1.01,0,27,1.0,319,Noun,NN,95985
otter,0,4.86,0.74,0,29,1.0,69,Noun,NN,15039
proficiency,0,1.96,1.14,1,29,0.97,21,Noun,NN,27642
forest,0,4.76,0.64,0,29,1.0,963,Noun,NN,399771
boy,0,4.76,0.6,0,25,1.0,27021,Noun,NN,958043
trolley,0,4.73,0.58,0,30,1.0,72,Noun,NN,31886
obsession,0,1.7,1.06,0,30,1.0,289,Noun,NN,70616
brick,0,4.83,0.75,0,30,1.0,519,Noun,NN,159804
wheat,0,4.89,0.42,0,27,1.0,293,Noun,NN,107708
choir,0,4.34,1.14,0,29,1.0,271,Noun,NN,72380
halo,0,4.03,1.35,0,29,1.0,82,Noun,NN,19435
president,0,4.4,0.97,0,30,1.0,7174,Noun,NN,691318
summit,0,4.21,1.2,1,29,0.97,170,Noun,NN,131049
maze,0,4.45,0.95,0,29,1.0,130,Noun,NN,34076
windmill,0,4.89,0.42,0,27,1.0,65,Noun,NN,17616
mummy,0,4.72,0.74,0,25,1.0,500,Noun,NN,26363
prison,0,4.68,0.67,0,28,1.0,3368,Noun,NN,431140
trepidation,0,1.68,1.11,2,27,0.93,7,Noun,NN,10749
piano,0,4.9,0.41,0,29,1.0,1268,Noun,NN,148835
coaster,0,4.68,0.63,0,25,1.0,159,Noun,NN,24220
drawer,0,4.67,0.84,0,30,1.0,663,Noun,NN,58095
urine,0,4.93,0.27,0,27,1.0,332,Noun,NN,62746
bakery,0,4.83,0.38,0,29,1.0,179,Noun,NN,29483
escalator,0,5.0,0.0,0,29,1.0,66,Noun,NN,11880
imperialism,0,1.93,1.0,0,29,1.0,11,Noun,NN,44033
proprietor,0,4.24,1.09,1,26,0.96,60,Noun,NN,42670
precedent,0,1.63,0.74,1,28,0.96,127,Noun,NN,72724
vendor,0,4.5,0.92,0,28,1.0,65,Noun,NN,188694
rapist,0,4.32,1.22,0,25,1.0,162,Noun,NN,25206
ambience,0,1.72,1.03,0,29,1.0,37,Noun,NN,21128
semiconductor,0,4.28,1.25,2,31,0.94,1,Noun,NN,21360
sandal,0,4.68,0.77,0,28,1.0,11,Noun,NN,19935
bungalow,0,4.63,0.61,0,30,1.0,84,Noun,NN,31578
mascot,0,4.2,1.13,0,30,1.0,84,Noun,NN,16057
lecturer,0,4.34,1.1,0,32,1.0,41,Noun,NN,94498
inspector,0,4.62,0.7,0,26,1.0,1124,Noun,NN,122778
catheter,0,4.48,0.92,1,26,0.96,55,Noun,NN,15278
expertise,0,1.64,0.83,0,28,1.0,203,Noun,NN,311728
safari,0,4.14,1.24,0,28,1.0,106,Noun,NN,22680
airship,0,4.92,0.27,1,27,0.96,30,Noun,NN,10407
rodent,0,4.7,0.61,0,27,1.0,92,Noun,NN,23294
newspaper,0,4.82,0.55,0,28,1.0,1208,Noun,NN,538076
spaghetti,0,5.0,0.0,0,29,1.0,302,Noun,NN,16724
chili,0,4.79,0.49,0,29,1.0,382,Noun,NN,17919
table,0,4.9,0.41,0,29,1.0,5387,Noun,NN,1087260
aspirin,0,4.76,0.79,0,29,1.0,395,Noun,NN,21297
cathedral,0,4.86,0.36,0,28,1.0,190,Noun,NN,78955
whale,0,4.96,0.2,0,26,1.0,574,Noun,NN,75543
standpoint,0,1.71,0.98,1,29,0.97,68,Noun,NN,52630
ark,0,4.67,0.68,2,29,0.93,199,Noun,NN,16239
fridge,0,4.92,0.4,0,25,1.0,502,Noun,NN,92886
mama,0,4.3,1.15,0,30,1.0,5289,Noun,NN,12603
coffee,0,4.81,0.79,1,28,0.96,7371,Noun,NN,431068
dormitory,0,4.64,0.91,1,29,0.97,51,Noun,NN,14322
suitability,0,1.58,0.95,0,26,1.0,5,Noun,NN,28919
eagerness,0,1.69,0.85,0,29,1.0,13,Noun,NN,12284
pothole,0,4.81,0.63,0,26,1.0,25,Noun,NN,15950
nomad,0,4.1,1.16,0,30,1.0,27,Noun,NN,10881
staircase,0,4.66,1.04,0,29,1.0,89,Noun,NN,46837
diarrhea,0,4.52,1.01,0,27,1.0,122,Noun,NN,23401
manner,0,1.62,0.8,0,26,1.0,588,Noun,NN,580492
corridor,0,4.72,0.8,0,29,1.0,284,Noun,NN,97980
library,0,4.8,0.76,0,30,1.0,1170,Noun,NN,769194
granite,0,5.0,0.0,0,29,1.0,81,Noun,NN,43412
underwear,0,4.96,0.19,0,27,1.0,1105,Noun,NN,31548
squid,0,4.71,0.71,0,28,1.0,141,Noun,NN,15873
rod,0,4.43,1.22,0,30,1.0,547,Noun,NN,132075
sash,0,4.67,0.88,2,29,0.93,58,Noun,NN,16150
leaflet,0,4.31,1.11,0,29,1.0,2,Noun,NN,87398
fabric,0,4.63,1.08,0,27,1.0,245,Noun,NN,177772
karma,0,1.93,1.39,0,28,1.0,176,Noun,NN,23273
dew,0,4.38,0.8,1,27,0.96,109,Noun,NN,13572
dime,0,4.85,0.37,0,26,1.0,615,Noun,NN,22602
detriment,0,1.77,0.95,2,28,0.93,26,Noun,NN,31923
hammock,0,4.89,0.58,0,27,1.0,71,Noun,NN,11921
caffeine,0,4.04,1.51,0,27,1.0,150,Noun,NN,34268
governor,0,4.07,1.33,0,28,1.0,1369,Noun,NN,198058
generator,0,4.23,1.25,0,30,1.0,290,Noun,NN,100234
longevity,0,1.9,1.05,0,29,1.0,28,Noun,NN,34906
ballpark,0,4.43,1.07,0,30,1.0,89,Noun,NN,10282
hockey,0,4.31,1.01,0,26,1.0,588,Noun,NN,58597
lion,0,4.96,0.19,0,28,1.0,783,Noun,NN,93272
chute,0,4.61,0.79,0,28,1.0,184,Noun,NN,11894
hanger,0,4.81,0.48,0,27,1.0,69,Noun,NN,18447
puppy,0,4.78,0.7,0,27,1.0,584,Noun,NN,111581
seaweed,0,4.89,0.42,0,28,1.0,88,Noun,NN,14738
frog,0,5.0,0.0,0,28,1.0,603,Noun,NN,60056
banner,0,4.8,0.76,0,30,1.0,302,Noun,NN,110660
labyrinth,0,4.22,0.85,1,28,0.96,41,Noun,NN,14047
floor,0,4.8,0.81,0,30,1.0,5132,Noun,NN,880228
nursery,0,4.48,1.0,0,25,1.0,207,Noun,NN,101543
parlor,0,4.28,1.07,0,29,1.0,303,Noun,NN,12759
bachelor,0,4.32,1.07,0,25,1.0,504,Noun,NN,47508
cassette,0,4.6,1.12,0,25,1.0,93,Noun,NN,35812
apple,0,5.0,0.0,0,30,1.0,1207,Noun,NN,175638
weapon,0,4.76,0.44,0,29,1.0,2379,Noun,NN,624499
fragrance,0,4.03,1.24,0,29,1.0,60,Noun,NN,29732
screwdriver,0,4.9,0.31,0,29,1.0,128,Noun,NN,17711
sunglasses,0,4.83,0.54,0,29,1.0,201,Noun,NN,51253
motorway,0,4.88,0.33,1,27,0.96,7,Noun,NN,78101
aftermath,0,1.97,1.12,0,29,1.0,53,Noun,NN,61886
actor,0,4.57,0.9,0,30,1.0,1343,Noun,NN,398198
burger,0,4.93,0.26,0,28,1.0,522,Noun,NN,56244
panda,0,4.75,0.93,0,28,1.0,108,Noun,NN,13765
bulb,0,4.93,0.27,1,28,0.96,200,Noun,NN,124799
ingenuity,0,1.68,1.12,0,28,1.0,47,Noun,NN,23741
spectator,0,4.07,1.14,0,27,1.0,46,Noun,NN,65874
lieutenant,0,4.41,0.97,0,27,1.0,5306,Noun,NN,34363
imagination,0,1.69,1.0,0,29,1.0,885,Noun,NN,209139
dancer,0,4.75,0.52,0,28,1.0,831,Noun,NN,116592
liberalism,0,1.72,1.14,2,27,0.93,5,Noun,NN,33862
hardware,0,4.62,0.56,0,29,1.0,348,Noun,NN,278450
workman,0,4.11,1.17,0,28,1.0,40,Noun,NN,27021
investor,0,4.3,1.23,1,28,0.96,65,Noun,NN,328508
malpractice,0,1.79,1.2,1,29,0.97,79,Noun,NN,15960
townhouse,0,4.86,0.58,0,29,1.0,38,Noun,NN,10849
similarity,0,1.9,0.98,0,29,1.0,36,Noun,NN,115674
sexism,0,1.61,0.92,1,29,0.97,9,Noun,NN,24347
fidelity,0,1.87,1.17,1,31,0.97,101,Noun,NN,24941
eloquence,0,1.88,1.14,0,26,1.0,27,Noun,NN,12748
turnip,0,4.79,0.68,0,29,1.0,88,Noun,NN,10158
mower,0,4.86,0.44,0,29,1.0,75,Noun,NN,17090
doorstep,0,5.0,0.0,0,28,1.0,172,Noun,NN,41644
intruder,0,4.14,1.3,0,29,1.0,186,Noun,NN,22737
reasonableness,0,1.93,1.0,0,29,1.0,3,Noun,NN,10994
specificity,0,1.88,1.2,1,26,0.96,5,Noun,NN,24612
warrior,0,4.17,1.31,0,29,1.0,516,Noun,NN,95990
broom,0,4.89,0.42,0,27,1.0,243,Noun,NN,20033
totality,0,1.92,0.84,0,26,1.0,7,Noun,NN,22360
blob,0,4.06,1.21,0,31,1.0,60,Noun,NN,17202
seafood,0,4.83,0.38,0,29,1.0,103,Noun,NN,42282
cooker,0,4.22,0.97,0,27,1.0,34,Noun,NN,38224
obscurity,0,1.63,0.93,0,30,1.0,27,Noun,NN,20390
sociology,0,1.79,1.11,0,29,1.0,22,Noun,NN,67116
hull,0,4.29,1.18,0,28,1.0,215,Noun,NN,46120
facilitation,0,1.81,0.88,0,27,1.0,6,Noun,NN,12379
muffin,0,4.78,0.85,0,27,1.0,297,Noun,NN,24155
suspicion,0,1.62,0.9,0,29,1.0,373,Noun,NN,117982
regularity,0,1.96,1.16,0,27,1.0,16,Noun,NN,20054
envelope,0,4.93,0.26,0,28,1.0,513,Noun,NN,86370
wildlife,0,4.26,0.94,0,27,1.0,98,Noun,NN,174390
crutch,0,4.5,0.92,0,28,1.0,67,Noun,NN,17252
poet,0,4.36,1.06,0,28,1.0,470,Noun,NN,229213
dirt,0,4.86,0.36,0,28,1.0,1310,Noun,NN,106179
cello,0,4.96,0.19,1,29,0.97,95,Noun,NN,17329
airway,0,4.34,0.97,0,29,1.0,83,Noun,NN,19310
collection,0,4.04,1.13,0,27,1.0,926,Noun,NN,1023278
hangar,0,4.5,1.14,4,30,0.87,173,Noun,NN,12769
canopy,0,4.52,0.75,0,27,1.0,86,Noun,NN,44434
humiliation,0,1.96,1.14,0,28,1.0,238,Noun,NN,31721
seaside,0,4.46,0.79,0,28,1.0,33,Noun,NN,35755
spine,0,4.88,0.44,0,25,1.0,293,Noun,NN,85699
squirrel,0,4.89,0.42,0,28,1.0,279,Noun,NN,38289
sandstone,0,4.74,0.53,2,29,0.93,16,Noun,NN,27032
spirit,0,1.6,1.04,0,30,1.0,2517,Noun,NN,746384
actuality,0,1.96,1.34,0,27,1.0,24,Noun,NN,16958
admiration,0,1.86,1.06,0,29,1.0,107,Noun,NN,47420
pretence,0,1.67,1.04,2,29,0.93,21,Noun,NN,13400
transmitter,0,4.37,1.08,0,27,1.0,205,Noun,NN,44168
supermarket,0,4.57,1.1,0,28,1.0,255,Noun,NN,153125
church,0,4.9,0.41,0,29,1.0,3553,Noun,NN,1322436
lizard,0,4.68,0.86,0,28,1.0,247,Noun,NN,27087
magazine,0,5.0,0.0,0,29,1.0,1693,Noun,NN,522212
journalist,0,4.04,1.35,0,28,1.0,311,Noun,NN,375859
utensil,0,4.56,0.8,0,27,1.0,12,Noun,NN,18026
gown,0,4.61,0.99,0,28,1.0,334,Noun,NN,41165
undertaker,0,4.07,1.15,1,29,0.97,78,Noun,NN,10319
newsroom,0,4.54,0.92,0,28,1.0,39,Noun,NN,18137
inference,0,1.65,1.02,3,29,0.9,12,Noun,NN,58563
stallion,0,4.72,0.84,0,25,1.0,163,Noun,NN,14578
fate,0,1.53,0.97,0,30,1.0,1375,Noun,NN,163278
menu,0,4.67,0.96,0,27,1.0,508,Noun,NN,413801
toothpaste,0,4.97,0.19,0,29,1.0,160,Noun,NN,14061
propensity,0,1.89,1.15,2,29,0.93,10,Noun,NN,22672
tube,0,4.82,0.77,0,28,1.0,838,Noun,NN,258478
toolbox,0,4.75,0.7,0,28,1.0,64,Noun,NN,10072
serpent,0,4.97,0.19,0,29,1.0,99,Noun,NN,32292
romanticism,0,1.46,0.71,2,28,0.93,10,Noun,NN,10411
passenger,0,4.34,1.2,0,29,1.0,549,Noun,NN,350809
gunfire,0,4.66,0.67,0,29,1.0,266,Noun,NN,15368
detective,0,4.21,0.88,0,28,1.0,3117,Noun,NN,86982
songwriter,0,4.33,0.92,0,27,1.0,50,Noun,NN,36710
trailer,0,4.79,0.56,0,29,1.0,579,Noun,NN,141978
boat,0,4.93,0.37,0,30,1.0,4885,Noun,NN,509322
cotton,0,4.97,0.19,0,29,1.0,723,Noun,NN,112625
rehabilitation,0,1.81,1.02,0,26,1.0,82,Noun,NN,74661
vitality,0,1.78,1.15,1,28,0.96,34,Noun,NN,33259
taxpayer,0,4.14,0.94,0,22,1.0,29,Noun,NN,203913
magnesium,0,4.07,1.27,0,28,1.0,46,Noun,NN,26395
crew,0,4.36,0.73,0,28,1.0,2424,Noun,NN,344805
reef,0,4.7,0.95,1,28,0.96,204,Noun,NN,58609
