word,col2,concreteness,col4,col5,col6,col7,col8,col9,col10,frequency
planet,0,4.58,1.14,0,24,1.0,1975,Noun,NN,454392
linguist,0,3.72,1.19,1,30,0.97,27,Noun,NN,17248
prevalence,0,1.82,1.09,0,28,1.0,1,Noun,NN,61693
positioning,0,2.37,1.24,0,27,1.0,43,Noun,NN,41603
extinction,0,2.43,1.37,0,28,1.0,76,Noun,NN,57634
bank,0,4.78,0.61,0,32,1.0,4334,Noun,NN,1227345
instrumentation,0,2.53,1.31,0,30,1.0,10,Noun,NN,29073
medic,0,4.43,0.94,0,30,1.0,291,Noun,NN,18645
input,0,2.5,1.17,0,28,1.0,152,Noun,NN,441277
demolition,0,3.38,1.17,0,26,1.0,144,Noun,NN,52097
bargaining,0,2.76,1.27,0,25,1.0,106,Noun,NN,46644
superstition,0,2.07,1.28,0,30,1.0,105,Noun,NN,28435
frequency,0,2.69,1.39,0,29,1.0,337,Noun,NN,286838
surgery,0,4.34,0.97,0,29,1.0,1651,Noun,NN,329260
jumper,0,4.03,1.3,0,29,1.0,117,Noun,NN,31573
repossession,0,2.68,1.33,0,28,1.0,2,Noun,NN,10560
abstraction,0,1.57,1.0,0,28,1.0,15,Noun,NN,49502
memory,0,2.38,1.52,0,29,1.0,2477,Noun,NN,917881
cleansing,0,2.75,1.35,0,28,1.0,52,Noun,NN,31703
utterance,0,2.7,1.38,0,27,1.0,11,Noun,NN,28250
tribute,0,2.67,1.58,0,24,1.0,267,Noun,NN,131993
apostle,0,3.22,1.37,0,27,1.0,71,Noun,NN,71919
unicorn,0,3.62,1.66,0,29,1.0,126,Noun,NN,14186
atonement,0,1.44,0.85,2,29,0.93,18,Noun,NN,18309
island,0,4.96,0.19,0,28,1.0,2018,Noun,NN,492910
transition,0,2.19,1.3,0,27,1.0,159,Noun,NN,291262
pint,0,4.43,0.84,0,28,1.0,167,Noun,NN,64130
rapper,0,4.37,1.01,0,27,1.0,90,Noun,NN,22800
waterway,0,4.4,0.93,0,30,1.0,6,Noun,NN,31376
inhabitant,0,3.32,1.57,0,25,1.0,8,Noun,NN,112273
pluralism,0,1.79,0.93,2,26,0.92,1,Noun,NN,15853
induction,0,2.62,1.36,2,28,0.93,37,Noun,NN,71395
doctorate,0,3.4,1.48,0,30,1.0,46,Noun,NN,34882
exhibitionist,0,3.67,1.07,0,27,1.0,10,Noun,NN,17795
tact,0,1.76,1.12,0,29,1.0,56,Noun,NN,10691
example,0,3.03,1.45,0,29,1.0,1527,Noun,NN,3290323
warning,0,3.21,1.37,0,29,1.0,1630,Noun,NN,318576
hamster,0,4.86,0.59,0,28,1.0,109,Noun,NN,16008
nugget,0,4.45,1.02,0,29,1.0,60,Noun,NN,16597
bedside,0,3.92,1.12,0,25,1.0,98,Noun,NN,20845
razor,0,4.9,0.41,0,29,1.0,351,Noun,NN,27802
characterization,0,1.81,1.14,0,31,1.0,7,Noun,NN,41711
collie,0,4.77,0.82,1,27,0.96,53,Noun,NN,13436
initiation,0,2.17,1.09,0,30,1.0,68,Noun,NN,40575
defense,0,2.45,1.43,0,29,1.0,1665,Noun,NN,369720
hacker,0,3.74,1.29,0,27,1.0,108,Noun,NN,60805
nylon,0,4.7,0.82,1,28,0.96,69,Noun,NN,23023
lifeline,0,3.28,1.49,0,29,1.0,44,Noun,NN,13870
gangster,0,3.93,1.31,0,30,1.0,272,Noun,NN,27369
death,0,3.73,1.48,0,30,1.0,11051,Noun,NN,1768427
porch,0,4.92,0.27,0,26,1.0,491,Noun,NN,54349
beneficiary,0,3.0,1.44,0,28,1.0,69,Noun,NN,71871
den,0,4.57,0.79,0,28,1.0,312,Noun,NN,32365
misdemeanor,0,2.48,1.6,0,27,1.0,73,Noun,NN,17765
accident,0,3.26,1.48,0,27,1.0,4146,Noun,NN,451655
quantum,0,1.9,1.26,0,29,1.0,285,Noun,NN,103720
radon,0,3.92,1.28,2,26,0.92,4,Noun,NN,10640
corpse,0,4.89,0.42,0,28,1.0,515,Noun,NN,34093
zeal,0,2.33,1.33,2,29,0.93,31,Noun,NN,28923
configuration,0,2.54,1.45,0,26,1.0,48,Noun,NN,193647
projector,0,4.64,0.68,0,28,1.0,62,Noun,NN,41226
disorder,0,3.1,1.37,0,30,1.0,364,Noun,NN,289519
spirituality,0,1.07,0.37,0,30,1.0,46,Noun,NN,49135
ratification,0,2.34,1.04,1,30,0.97,5,Noun,NN,20783
existence,0,1.54,0.96,1,29,0.97,596,Noun,NN,459035
treatment,0,2.93,1.2,0,30,1.0,985,Noun,NN,1306731
overtone,0,2.41,1.28,1,28,0.96,3,Noun,NN,12287
ballad,0,3.88,1.2,0,25,1.0,72,Noun,NN,43907
rebuttal,0,2.93,1.41,0,27,1.0,39,Noun,NN,18052
platinum,0,4.44,1.01,0,27,1.0,123,Noun,NN,39097
rioting,0,3.79,1.26,1,30,0.97,26,Noun,NN,11648
underside,0,3.79,1.4,0,29,1.0,12,Noun,NN,24884
negativity,0,2.3,1.35,0,27,1.0,33,Noun,NN,20370
mischief,0,1.9,1.03,0,30,1.0,107,Noun,NN,22189
payload,0,3.82,1.39,0,28,1.0,31,Noun,NN,26084
plethora,0,2.38,1.35,2,31,0.94,19,Noun,NN,30680
immorality,0,2.11,1.29,1,29,0.97,22,Noun,NN,12620
tortilla,0,4.89,0.57,0,28,1.0,16,Noun,NN,13906
plaza,0,4.44,1.05,0,27,1.0,301,Noun,NN,16029
condom,0,4.87,0.43,0,30,1.0,263,Noun,NN,45289
quarter,0,4.43,0.88,0,28,1.0,1327,Noun,NN,470105
flooring,0,4.43,0.95,0,23,1.0,22,Noun,NN,51297
misconception,0,1.93,0.94,0,28,1.0,22,Noun,NN,40073
saga,0,2.19,1.2,1,27,0.96,40,Noun,NN,37879
alleyway,0,4.3,1.15,0,23,1.0,40,Noun,NN,10255
revision,0,2.74,1.56,1,28,0.96,29,Noun,NN,124799
analyst,0,4.23,1.19,0,30,1.0,177,Noun,NN,175340
bowler,0,4.45,0.95,1,30,0.97,67,Noun,NN,19418
brethren,0,3.25,1.62,1,29,0.97,68,Noun,NN,45289
fixture,0,4.17,1.2,0,29,1.0,32,Noun,NN,84501
luncheon,0,3.92,1.28,0,24,1.0,167,Noun,NN,15373
compliance,0,1.96,1.22,0,27,1.0,50,Noun,NN,194787
flyer,0,4.19,0.83,0,27,1.0,173,Noun,NN,44963
weekday,0,3.18,1.47,0,28,1.0,22,Noun,NN,29925
procession,0,3.21,1.55,1,29,0.97,65,Noun,NN,43223
methodology,0,1.76,0.74,0,29,1.0,33,Noun,NN,143498
solver,0,3.0,1.39,1,29,0.97,14,Noun,NN,10323
experimentation,0,2.31,1.12,1,27,0.96,30,Noun,NN,44925
assertion,0,2.2,1.22,0,25,1.0,14,Noun,NN,116497
threshold,0,3.48,1.4,0,29,1.0,141,Noun,NN,127454
metropolis,0,3.89,1.34,1,29,0.97,52,Noun,NN,15679
shoe,0,4.97,0.18,0,30,1.0,1550,Noun,NN,313192
bra,0,4.54,1.14,0,26,1.0,557,Noun,NN,33845
tempo,0,2.81,1.0,0,27,1.0,86,Noun,NN,32294
easement,0,2.88,1.61,4,30,0.87,8,Noun,NN,16979
suggestion,0,2.23,1.14,0,26,1.0,622,Noun,NN,441317
rapport,0,1.84,1.07,0,25,1.0,32,Noun,NN,16349
oncologist,0,3.96,1.55,3,27,0.89,44,Noun,NN,10208
midwife,0,4.56,0.89,0,27,1.0,29,Noun,NN,48470
nuke,0,4.0,1.28,0,23,1.0,121,Noun,NN,22220
financier,0,3.46,1.5,2,26,0.92,17,Noun,NN,15613
monarchy,0,2.55,1.68,0,29,1.0,34,Noun,NN,47563
pastor,0,4.37,1.27,0,30,1.0,219,Noun,NN,90944
candle,0,4.86,0.45,0,28,1.0,409,Noun,NN,83461
bikini,0,4.96,0.19,0,27,1.0,188,Noun,NN,18480
scum,0,3.9,1.16,0,30,1.0,505,Noun,NN,24364
accountability,0,1.55,0.99,0,29,1.0,24,Noun,NN,114651
organizer,0,3.58,1.39,0,26,1.0,22,Noun,NN,73314
roof,0,4.79,0.5,0,28,1.0,1818,Noun,NN,331046
linebacker,0,4.69,0.76,0,29,1.0,30,Noun,NN,12931
yeast,0,4.72,0.75,0,29,1.0,44,Noun,NN,48844
constitutionality,0,1.7,1.17,1,28,0.96,6,Noun,NN,10914
grail,0,4.23,1.07,3,29,0.9,137,Noun,NN,10208
feminism,0,2.17,1.2,0,29,1.0,17,Noun,NN,49907
camper,0,4.63,0.69,0,27,1.0,73,Noun,NN,32468
toothbrush,0,5.0,0.0,0,29,1.0,255,Noun,NN,12737
personality,0,2.08,1.26,0,26,1.0,811,Noun,NN,284287
wallet,0,4.81,0.79,0,27,1.0,1163,Noun,NN,58640
elegance,0,2.18,1.19,0,28,1.0,65,Noun,NN,33227
loneliness,0,2.37,1.43,0,30,1.0,255,Noun,NN,26937
facade,0,3.19,1.39,1,28,0.96,42,Noun,NN,30755
piston,0,4.81,0.56,0,27,1.0,60,Noun,NN,31476
reservation,0,3.14,1.46,0,28,1.0,526,Noun,NN,149732
affection,0,2.22,1.53,0,27,1.0,431,Noun,NN,85963
maturation,0,2.26,1.2,1,28,0.96,3,Noun,NN,10218
functionality,0,2.1,1.18,0,29,1.0,4,Noun,NN,158087
caretaker,0,4.24,1.06,0,29,1.0,125,Noun,NN,21480
grandma,0,4.54,0.74,0,28,1.0,2325,Noun,NN,22637
pulpit,0,4.14,1.46,1,30,0.97,31,Noun,NN,22904
anthropology,0,2.41,1.59,0,29,1.0,67,Noun,NN,45592
changer,0,3.41,1.28,0,27,1.0,23,Noun,NN,16553
cooperation,0,2.03,1.13,0,30,1.0,407,Noun,NN,163308
deli,0,4.57,0.84,1,29,0.97,108,Noun,NN,11588
punctuation,0,3.74,1.38,0,27,1.0,22,Noun,NN,25829
axiom,0,2.0,1.2,2,28,0.93,7,Noun,NN,22783
altruism,0,1.5,1.19,3,25,0.88,11,Noun,NN,12484
bishop,0,4.21,1.17,0,28,1.0,855,Noun,NN,149302
peninsula,0,4.86,0.36,1,29,0.97,70,Noun,NN,31983
skillet,0,4.73,0.72,0,26,1.0,62,Noun,NN,16368
isotope,0,3.5,1.6,0,28,1.0,25,Noun,NN,23219
erosion,0,3.83,1.21,0,30,1.0,28,Noun,NN,60017
submission,0,3.0,1.36,0,30,1.0,55,Noun,NN,243028
boutique,0,4.27,1.11,0,30,1.0,55,Noun,NN,42081
pouch,0,4.5,1.0,0,28,1.0,87,Noun,NN,23683
symbol,0,3.11,1.37,0,27,1.0,438,Noun,NN,297280
reason,0,1.93,1.36,0,27,1.0,9858,Noun,NN,2713236
consul,0,3.36,1.35,3,28,0.89,184,Noun,NN,10703
workbook,0,4.57,1.01,0,30,1.0,6,Noun,NN,16548
omega,0,3.08,1.73,2,27,0.93,76,Noun,NN,22002
ledge,0,4.72,0.74,0,25,1.0,179,Noun,NN,27854
estimation,0,1.97,1.18,0,29,1.0,25,Noun,NN,41552
spokesperson,0,3.89,1.19,0,27,1.0,46,Noun,NN,52369
electricity,0,3.9,1.4,0,29,1.0,584,Noun,NN,275471
pastry,0,4.97,0.18,0,30,1.0,98,Noun,NN,42526
galley,0,4.07,1.54,0,27,1.0,82,Noun,NN,11859
door,0,4.81,0.65,0,31,1.0,14895,Noun,NN,1306151
professor,0,4.86,0.44,0,29,1.0,3548,Noun,NN,376161
sediment,0,4.0,1.41,1,30,0.97,21,Noun,NN,60598
objection,0,2.29,1.21,0,28,1.0,1108,Noun,NN,166669
blouse,0,4.96,0.19,0,27,1.0,272,Noun,NN,12657
soda,0,4.97,0.19,0,29,1.0,1012,Noun,NN,50740
religion,0,1.71,1.08,0,28,1.0,707,Noun,NN,699888
soul,0,1.86,1.33,0,29,1.0,3925,Noun,NN,526028
shutdown,0,3.85,1.26,0,26,1.0,75,Noun,NN,33197
habitation,0,3.08,1.32,2,28,0.93,11,Noun,NN,13740
turkey,0,4.89,0.32,0,27,1.0,1153,Noun,NN,62923
hero,0,3.07,1.47,0,27,1.0,2542,Noun,NN,308771
toddler,0,4.29,1.2,0,24,1.0,40,Noun,NN,59373
wife,0,4.13,1.11,0,30,1.0,17795,Noun,NN,1084093
photography,0,4.1,1.23,0,29,1.0,198,Noun,NN,201540
athlete,0,4.3,1.1,0,27,1.0,235,Noun,NN,173903
princess,0,4.72,0.53,0,29,1.0,2019,Noun,NN,46278
lineage,0,3.15,1.59,0,27,1.0,43,Noun,NN,34827
latex,0,4.77,0.43,1,27,0.96,74,Noun,NN,16289
loader,0,3.43,1.5,0,30,1.0,23,Noun,NN,16802
hummingbird,0,4.96,0.19,0,28,1.0,31,Noun,NN,11210
contemplation,0,1.83,1.17,0,29,1.0,12,Noun,NN,24469
password,0,3.83,1.39,0,29,1.0,407,Noun,NN,190312
assailant,0,3.96,1.16,0,27,1.0,75,Noun,NN,13299
compassion,0,1.89,1.01,0,27,1.0,319,Noun,NN,95985
otter,0,4.86,0.74,0,29,1.0,69,Noun,NN,15039
proficiency,0,1.96,1.14,1,29,0.97,21,Noun,NN,27642
lunchtime,0,3.79,1.4,0,29,1.0,125,Noun,NN,40623
subsystem,0,3.21,1.42,1,29,0.97,6,Noun,NN,16660
licensing,0,2.15,1.41,0,27,1.0,11,Noun,NN,98894
endowment,0,2.89,1.34,0,27,1.0,28,Noun,NN,30874
forest,0,4.76,0.64,0,29,1.0,963,Noun,NN,399771
enterprise,0,2.04,1.0,1,27,0.96,413,Noun,NN,306978
convent,0,3.96,1.51,1,26,0.96,170,Noun,NN,19444
boy,0,4.76,0.6,0,25,1.0,27021,Noun,NN,958043
trolley,0,4.73,0.58,0,30,1.0,72,Noun,NN,31886
obsession,0,1.7,1.06,0,30,1.0,289,Noun,NN,70616
scorer,0,3.45,1.5,1,30,0.97,21,Noun,NN,25723
diagnosis,0,2.63,1.31,0,27,1.0,219,Noun,NN,198803
contribution,0,2.41,1.21,0,29,1.0,223,Noun,NN,630095
assemblage,0,3.0,1.3,2,29,0.93,6,Noun,NN,22152
brick,0,4.83,0.75,0,30,1.0,519,Noun,NN,159804
wheat,0,4.89,0.42,0,27,1.0,293,Noun,NN,107708
choir,0,4.34,1.14,0,29,1.0,271,Noun,NN,72380
virginity,0,2.82,1.42,0,28,1.0,199,Noun,NN,12146
congrats,0,2.12,1.45,1,27,0.96,91,Noun,NN,24937
halo,0,4.03,1.35,0,29,1.0,82,Noun,NN,19435
training,0,3.3,1.29,0,30,1.0,1792,Noun,NN,1491768
president,0,4.4,0.97,0,30,1.0,7174,Noun,NN,691318
reflection,0,3.29,1.51,0,28,1.0,256,Noun,NN,224849
helium,0,3.96,1.16,0,24,1.0,73,Noun,NN,16511
seizure,0,3.79,1.37,0,28,1.0,190,Noun,NN,68840
influx,0,3.0,1.22,2,26,0.92,13,Noun,NN,33497
summit,0,4.21,1.2,1,29,0.97,170,Noun,NN,131049
maze,0,4.45,0.95,0,29,1.0,130,Noun,NN,34076
windmill,0,4.89,0.42,0,27,1.0,65,Noun,NN,17616
mummy,0,4.72,0.74,0,25,1.0,500,Noun,NN,26363
directive,0,2.72,1.36,0,29,1.0,90,Noun,NN,97114
kicker,0,3.88,1.36,0,25,1.0,54,Noun,NN,11454
deed,0,3.86,1.38,0,28,1.0,475,Noun,NN,126573
prison,0,4.68,0.67,0,28,1.0,3368,Noun,NN,431140
comedy,0,3.1,1.26,0,29,1.0,602,Noun,NN,223250
supremacist,0,3.19,1.33,1,28,0.96,4,Noun,NN,10783
trepidation,0,1.68,1.11,2,27,0.93,7,Noun,NN,10749
liquidation,0,2.81,1.18,0,27,1.0,7,Noun,NN,19354
piano,0,4.9,0.41,0,29,1.0,1268,Noun,NN,148835
linguistics,0,2.63,1.6,1,28,0.96,25,Noun,NN,21618
footing,0,3.57,1.14,0,30,1.0,52,Noun,NN,31381
catastrophe,0,2.96,1.43,0,27,1.0,126,Noun,NN,50750
nucleus,0,3.48,1.47,1,24,0.96,45,Noun,NN,52954
ecology,0,2.64,1.22,0,25,1.0,15,Noun,NN,63014
encroachment,0,2.32,1.35,3,28,0.89,2,Noun,NN,11742
coaster,0,4.68,0.63,0,25,1.0,159,Noun,NN,24220
mediation,0,2.6,1.54,0,30,1.0,24,Noun,NN,43915
topography,0,3.64,1.25,2,27,0.93,13,Noun,NN,18427
employment,0,3.3,1.56,0,27,1.0,272,Noun,NN,529671
drawer,0,4.67,0.84,0,30,1.0,663,Noun,NN,58095
urine,0,4.93,0.27,0,27,1.0,332,Noun,NN,62746
bakery,0,4.83,0.38,0,29,1.0,179,Noun,NN,29483
shortcoming,0,2.17,1.17,0,29,1.0,5,Noun,NN,43808
escalator,0,5.0,0.0,0,29,1.0,66,Noun,NN,11880
localization,0,2.63,1.57,1,28,0.96,1,Noun,NN,13093
imperialism,0,1.93,1.0,0,29,1.0,11,Noun,NN,44033
proprietor,0,4.24,1.09,1,26,0.96,60,Noun,NN,42670
orientation,0,2.43,1.29,0,28,1.0,124,Noun,NN,138355
layman,0,2.96,1.4,1,29,0.97,48,Noun,NN,18922
precedent,0,1.63,0.74,1,28,0.96,127,Noun,NN,72724
vendor,0,4.5,0.92,0,28,1.0,65,Noun,NN,188694
rapist,0,4.32,1.22,0,25,1.0,162,Noun,NN,25206
liberation,0,2.21,1.35,0,29,1.0,118,Noun,NN,60162
ambience,0,1.72,1.03,0,29,1.0,37,Noun,NN,21128
semiconductor,0,4.28,1.25,2,31,0.94,1,Noun,NN,21360
stupidity,0,2.55,1.38,0,29,1.0,163,Noun,NN,40938
sandal,0,4.68,0.77,0,28,1.0,11,Noun,NN,19935
endpoint,0,3.26,1.46,0,27,1.0,1,Noun,NN,11505
terminology,0,2.0,1.19,0,32,1.0,24,Noun,NN,59729
symptom,0,3.19,1.24,0,27,1.0,96,Noun,NN,403049
annuity,0,2.64,1.52,1,29,0.97,18,Noun,NN,31460
wrongdoing,0,2.43,1.38,0,30,1.0,26,Noun,NN,22139
embodiment,0,2.14,1.38,0,28,1.0,29,Noun,NN,28332
revelation,0,2.21,1.03,0,28,1.0,140,Noun,NN,159820
descent,0,3.0,1.27,0,27,1.0,132,Noun,NN,81159
bungalow,0,4.63,0.61,0,30,1.0,84,Noun,NN,31578
grad,0,3.96,1.37,3,27,0.89,148,Noun,NN,34487
mascot,0,4.2,1.13,0,30,1.0,84,Noun,NN,16057
lecturer,0,4.34,1.1,0,32,1.0,41,Noun,NN,94498
inspector,0,4.62,0.7,0,26,1.0,1124,Noun,NN,122778
conduit,0,3.58,1.24,1,27,0.96,53,Noun,NN,22598
fraction,0,3.1,1.4,0,29,1.0,104,Noun,NN,117640
catheter,0,4.48,0.92,1,26,0.96,55,Noun,NN,15278
pinnacle,0,2.67,1.56,0,30,1.0,22,Noun,NN,18467
expertise,0,1.64,0.83,0,28,1.0,203,Noun,NN,311728
bourgeoisie,0,2.42,1.24,2,28,0.93,15,Noun,NN,21588
observation,0,2.12,1.53,0,26,1.0,380,Noun,NN,394130
publicity,0,2.74,1.32,0,27,1.0,534,Noun,NN,111653
election,0,3.17,1.42,0,30,1.0,560,Noun,NN,857044
safari,0,4.14,1.24,0,28,1.0,106,Noun,NN,22680
airship,0,4.92,0.27,1,27,0.96,30,Noun,NN,10407
humanist,0,2.54,1.42,2,28,0.93,4,Noun,NN,25140
suspension,0,3.17,1.36,0,29,1.0,222,Noun,NN,136697
bodywork,0,3.43,1.55,0,28,1.0,10,Noun,NN,13393
rodent,0,4.7,0.61,0,27,1.0,92,Noun,NN,23294
newspaper,0,4.82,0.55,0,28,1.0,1208,Noun,NN,538076
surveillance,0,3.11,1.53,0,27,1.0,952,Noun,NN,119431
contingency,0,2.03,1.21,0,29,1.0,78,Noun,NN,40547
spaghetti,0,5.0,0.0,0,29,1.0,302,Noun,NN,16724
chili,0,4.79,0.49,0,29,1.0,382,Noun,NN,17919
table,0,4.9,0.41,0,29,1.0,5387,Noun,NN,1087260
aspirin,0,4.76,0.79,0,29,1.0,395,Noun,NN,21297
ovation,0,3.45,1.35,0,29,1.0,45,Noun,NN,13037
timing,0,2.86,1.38,0,28,1.0,764,Noun,NN,168517
homeland,0,3.45,1.48,0,29,1.0,244,Noun,NN,56945
cathedral,0,4.86,0.36,0,28,1.0,190,Noun,NN,78955
whale,0,4.96,0.2,0,26,1.0,574,Noun,NN,75543
standpoint,0,1.71,0.98,1,29,0.97,68,Noun,NN,52630
animator,0,4.0,1.0,0,29,1.0,2,Noun,NN,12354
ark,0,4.67,0.68,2,29,0.93,199,Noun,NN,16239
fridge,0,4.92,0.4,0,25,1.0,502,Noun,NN,92886
confrontation,0,2.53,1.31,0,30,1.0,98,Noun,NN,59889
prowess,0,2.03,1.24,0,29,1.0,40,Noun,NN,21875
period,0,3.31,1.51,0,29,1.0,1417,Noun,NN,1861604
militia,0,4.0,1.2,0,30,1.0,115,Noun,NN,58121
mama,0,4.3,1.15,0,30,1.0,5289,Noun,NN,12603
cowardice,0,2.1,1.06,0,30,1.0,91,Noun,NN,11423
coffee,0,4.81,0.79,1,28,0.96,7371,Noun,NN,431068
intolerance,0,2.0,1.14,0,30,1.0,34,Noun,NN,32839
dormitory,0,4.64,0.91,1,29,0.97,51,Noun,NN,14322
revenue,0,3.11,1.45,0,28,1.0,122,Noun,NN,433007
emulation,0,2.12,1.09,3,28,0.89,1,Noun,NN,13602
suitability,0,1.58,0.95,0,26,1.0,5,Noun,NN,28919
insertion,0,2.56,1.4,0,27,1.0,32,Noun,NN,29107
eagerness,0,1.69,0.85,0,29,1.0,13,Noun,NN,12284
atheism,0,2.23,1.36,0,30,1.0,5,Noun,NN,36651
informant,0,3.27,1.11,0,30,1.0,213,Noun,NN,26588
relationship,0,2.8,1.19,0,30,1.0,3452,Noun,NN,1503438
pothole,0,4.81,0.63,0,26,1.0,25,Noun,NN,15950
nomad,0,4.1,1.16,0,30,1.0,27,Noun,NN,10881
staircase,0,4.66,1.04,0,29,1.0,89,Noun,NN,46837
duty,0,2.19,1.36,0,27,1.0,2599,Noun,NN,715001
payday,0,3.36,1.57,0,28,1.0,128,Noun,NN,52238
diarrhea,0,4.52,1.01,0,27,1.0,122,Noun,NN,23401
manner,0,1.62,0.8,0,26,1.0,588,Noun,NN,580492
spoiler,0,2.93,1.51,0,29,1.0,11,Noun,NN,39069
payroll,0,3.7,1.3,0,27,1.0,257,Noun,NN,57695
corridor,0,4.72,0.8,0,29,1.0,284,Noun,NN,97980
applicant,0,4.0,1.36,0,30,1.0,31,Noun,NN,325786
library,0,4.8,0.76,0,30,1.0,1170,Noun,NN,769194
granite,0,5.0,0.0,0,29,1.0,81,Noun,NN,43412
underwear,0,4.96,0.19,0,27,1.0,1105,Noun,NN,31548
squid,0,4.71,0.71,0,28,1.0,141,Noun,NN,15873
occupant,0,3.5,1.17,0,26,1.0,41,Noun,NN,47555
action,0,2.86,1.36,0,29,1.0,3115,Noun,NN,2291327
rod,0,4.43,1.22,0,30,1.0,547,Noun,NN,132075
inhibitor,0,2.81,1.64,1,28,0.96,67,Noun,NN,40065
babe,0,3.67,1.47,0,27,1.0,1814,Noun,NN,21783
sash,0,4.67,0.88,2,29,0.93,58,Noun,NN,16150
leaflet,0,4.31,1.11,0,29,1.0,2,Noun,NN,87398
fabric,0,4.63,1.08,0,27,1.0,245,Noun,NN,177772
screening,0,3.11,1.34,0,27,1.0,173,Noun,NN,128828
karma,0,1.93,1.39,0,28,1.0,176,Noun,NN,23273
translation,0,2.96,1.43,1,27,0.96,239,Noun,NN,331752
dizziness,0,3.07,1.38,0,27,1.0,47,Noun,NN,12060
dew,0,4.38,0.8,1,27,0.96,109,Noun,NN,13572
dime,0,4.85,0.37,0,26,1.0,615,Noun,NN,22602
commerce,0,2.76,1.35,1,30,0.97,177,Noun,NN,78503
condition,0,2.15,1.23,0,27,1.0,1936,Noun,NN,1849890
detriment,0,1.77,0.95,2,28,0.93,26,Noun,NN,31923
biz,0,2.38,1.31,4,28,0.86,95,Noun,NN,11873
commuter,0,3.03,1.27,0,29,1.0,30,Noun,NN,40295
hammock,0,4.89,0.58,0,27,1.0,71,Noun,NN,11921
assimilation,0,2.03,1.35,1,31,0.97,10,Noun,NN,18696
accomplishment,0,2.5,1.37,0,28,1.0,96,Noun,NN,84812
caffeine,0,4.04,1.51,0,27,1.0,150,Noun,NN,34268
level,0,2.86,1.43,0,28,1.0,2633,Noun,NN,3466563
proton,0,3.0,1.57,0,27,1.0,22,Noun,NN,24208
governor,0,4.07,1.33,0,28,1.0,1369,Noun,NN,198058
wholesaler,0,3.86,1.06,0,29,1.0,9,Noun,NN,16878
departure,0,3.07,1.34,0,30,1.0,275,Noun,NN,146078
generator,0,4.23,1.25,0,30,1.0,290,Noun,NN,100234
longevity,0,1.9,1.05,0,29,1.0,28,Noun,NN,34906
ballpark,0,4.43,1.07,0,30,1.0,89,Noun,NN,10282
hockey,0,4.31,1.01,0,26,1.0,588,Noun,NN,58597
lion,0,4.96,0.19,0,28,1.0,783,Noun,NN,93272
chute,0,4.61,0.79,0,28,1.0,184,Noun,NN,11894
society,0,2.54,1.48,0,26,1.0,1679,Noun,NN,1325576
hanger,0,4.81,0.48,0,27,1.0,69,Noun,NN,18447
division,0,2.8,1.35,0,30,1.0,946,Noun,NN,420287
protagonist,0,2.58,1.6,1,27,0.96,15,Noun,NN,60927
doc,0,3.68,1.35,3,28,0.89,4122,Noun,NN,55128
inverter,0,3.56,1.5,0,27,1.0,2,Noun,NN,12836
puppy,0,4.78,0.7,0,27,1.0,584,Noun,NN,111581
councilor,0,3.78,1.15,2,29,0.93,9,Noun,NN,16448
seaweed,0,4.89,0.42,0,28,1.0,88,Noun,NN,14738
mainstay,0,2.19,1.47,3,29,0.9,9,Noun,NN,13944
frog,0,5.0,0.0,0,28,1.0,603,Noun,NN,60056
differentiation,0,2.16,1.25,3,28,0.89,4,Noun,NN,39226
banner,0,4.8,0.76,0,30,1.0,302,Noun,NN,110660
labyrinth,0,4.22,0.85,1,28,0.96,41,Noun,NN,14047
terror,0,2.43,1.48,0,28,1.0,459,Noun,NN,156068
subcommittee,0,3.55,1.27,0,29,1.0,43,Noun,NN,17573
disobedience,0,2.52,1.48,1,30,0.97,39,Noun,NN,22399
survival,0,2.34,1.45,0,29,1.0,515,Noun,NN,214232
consolation,0,2.14,1.15,0,28,1.0,186,Noun,NN,29289
cultivation,0,3.13,1.42,0,23,1.0,8,Noun,NN,46160
floor,0,4.8,0.81,0,30,1.0,5132,Noun,NN,880228
nursery,0,4.48,1.0,0,25,1.0,207,Noun,NN,101543
groundwork,0,2.82,1.56,1,29,0.97,23,Noun,NN,18735
tuition,0,3.52,1.35,0,29,1.0,206,Noun,NN,97207
parlor,0,4.28,1.07,0,29,1.0,303,Noun,NN,12759
sir,0,3.1,1.52,0,29,1.0,49188,Noun,NN,95916
bachelor,0,4.32,1.07,0,25,1.0,504,Noun,NN,47508
clause,0,2.73,1.48,0,26,1.0,143,Noun,NN,198952
cassette,0,4.6,1.12,0,25,1.0,93,Noun,NN,35812
job,0,3.19,1.62,0,27,1.0,21063,Noun,NN,2832104
apple,0,5.0,0.0,0,30,1.0,1207,Noun,NN,175638
weapon,0,4.76,0.44,0,29,1.0,2379,Noun,NN,624499
bribery,0,2.89,1.4,1,29,0.97,69,Noun,NN,18521
enquiry,0,2.77,1.34,3,29,0.9,9,Noun,NN,114356
temp,0,2.92,1.23,0,26,1.0,154,Noun,NN,65125
fragrance,0,4.03,1.24,0,29,1.0,60,Noun,NN,29732
screwdriver,0,4.9,0.31,0,29,1.0,128,Noun,NN,17711
sunglasses,0,4.83,0.54,0,29,1.0,201,Noun,NN,51253
accessibility,0,2.3,1.23,0,27,1.0,2,Noun,NN,86229
concerto,0,3.75,0.89,2,30,0.93,48,Noun,NN,14303
